target_word,similar_words
guetteur,"goutter, gouttière, guetter, gueuler, guttural"
gueulard,gueuler
gueule,"guenille, gueuler"
gueuler,"galer, galerie, geler, geôlier, gloire"
guibolle,"guenille, guitoune"
guide,"guider, guise, guitare"
guider,"goder, guide"
guidon,guéridon
guigner,gagner
guimauve,"guimbarde, guitare, guitoune"
guimbarde,"guimauve, guitare"
guindé,gond
guise,"guide, guitare"
guitare,"goûter, guide, guimauve, guimbarde, guise"
guitariste,guitare
guitoune,"gitan, guibolle, guimauve, guitare"
guttural,guetteur
guéri,"guérir, guérite"
guéridon,"gardien, gourdin, gradin, guidon, guérison"
guérir,"garer, gourer, gruyère, guerre, guéri"
guérison,"garnison, guéridon"
guérisseur,"graisser, grosseur, grossier, grossir"
guérite,"guéri, guérir"
guêtre,"goûter, guitare, gâter, gâterie"
gâche,"gauche, grâce, gâcher, gâchette"
gâcher,"gaucherie, gâche"
gâchette,gâche
gâteau,gâteux
gâter,"goûter, guitare, guêtre, gâterie"
gâterie,"goûter, guitare, guêtre, gâter"
gâteux,gâteau
géant,"gant, ganté, gent, genêt, gérant"
gémir,gésir
gémissant,glissant
géniteur,ganter
génois,gens
gérant,"garant, garanti, garantie, granit, grenat"
gérer,"garer, gourer, gruyère, guerre, guérir"
gésir,"gosier, gémir"
gêne,"gêner, gêné"
gêner,"gainer, genre, gêne"
gêné,gêne
habile,"habileté, habiller, habillé, habitable, habitacle"
habileté,"habile, habiller, habillé, habitué, habité"
habiller,"habile, habileté, habillé, habiter, habituer"
habillé,"habile, habileté, habiller"
habit,"habitant, habiter, habitué, habité, hébété"
habitable,habile
habitacle,habile
habitant,"habit, haletant, hésitant"
habiter,"habiller, habit, habitude, habituel, habituer"
habitude,"habile, habiter, habituel, habituer, habitué"
habituel,"habiter, habitude, habituer, habitué"
habituer,"habiller, habiter, habitude, habituel, habitué"
habitué,"habileté, habit, habitude, habituel, habituer"
habité,"habileté, habit, habiter, habitué, hébété"
hache,"hacher, haché, hanche"
hacher,"hache, hanche, hocher"
haché,hache
hagard,"hangar, hasard"
haie,"haine, hier"
haine,"haie, haineux"
haineux,"haine, hargneux"
haleine,"halle, halte"
haler,"haleter, halle, halte, hilare, huiler"
haletant,habitant
haleter,haler
hall,"halle, halo"
halle,"haleine, haler, hall, halte"
hallier,habiller
halo,hall
halte,"haleine, haler, halle, haute"
hamac,hammam
hammam,hamac
hampe,harpe
hanche,"hache, hacher, hantise"
handicap,handicapé
handicapé,handicap
hangar,hagard
hantise,hanche
haque,haute
harassé,hérissé
harde,"hardi, harem, harpe, havre, horde"
hardi,"harde, horde"
harem,"harde, harpe, havre"
hargne,"hargneux, harmonie"
hargneux,"haineux, hargne"
harmonica,harmonie
harmonie,"hargne, harmonica, harmonium, hermine"
harmonium,harmonie
harpe,"hampe, harde, harem, havre"
hasard,"hagard, hasarder"
hasarder,"hasard, hasardeux"
hasardeux,hasarder
hausse,"hausser, housse"
hausser,"hausse, hauteur, hisser, huissier"
haut,"haute, huit"
haute,"halte, haque, haut, hauteur, hutte"
hauteur,"hausser, haute, huître, hâter, hêtre"
havre,"harde, harem, harpe, hiver"
herbe,"herbu, hermine, herse, heure"
herbu,herbe
hermine,"harmonie, herbe, herse"
herse,"herbe, hermine, heure, hors, héros"
heure,"herbe, herse, heureux, heurt, hure"
heureux,heure
heurt,"heure, heurter, heurté"
heurter,"heurt, heurté, hériter, héritier"
heurté,"heurt, heurter"
hier,"haie, hiver, huer"
hilare,"haler, huiler, héler"
hilarité,humilité
hippo,huppé
hisser,"hausser, huissier, hérisser"
histoire,"historien, hystérie, hésiter"
historien,histoire
historique,hystérique
hiver,"havre, hier"
hiératique,hérétique
hobereau,hébreu
hochement,hochet
hocher,"hacher, hochet"
hochet,"hochement, hocher"
home,"hommage, homme"
hommage,home
homme,home
honneur,honorer
honnête,honnêteté
honnêteté,honnête
honoraire,"honorer, horaire"
honorer,"honneur, honoraire, honoré"
honoré,honorer
honte,"honteux, hotte"
honteux,honte
hoquet,hoqueter
hoqueter,"hoquet, humecter"
horaire,"honoraire, horde, horloge, horrible, hourra"
horde,"harde, hardi, horaire, horloge"
horizontal,horizontale
horizontale,horizontal
horloge,"horaire, horde, horloger"
horloger,horloge
horrible,horaire
horrifier,horrifié
horrifié,horrifier
hors,"herse, héros, hérésie"
hostie,"hostile, hosto"
hostile,hostie
hosto,hostie
hotte,"honte, hutte"
houle,"houleux, huile"
houleux,"houle, huileux"
hourra,horaire
housse,hausse
hublot,habileté
huer,"hier, humer, hure"
huile,"houle, huiler, huileux, huilé"
huiler,"haler, hilare, huile, huileux, huissier"
huileux,"houleux, huile, huiler"
huilé,huile
huis,huit
huissier,"hausser, hisser, huiler, humilier, hérisser"
huit,"haut, huis"
humain,hymne
humanité,"humidité, humilité, humilié"
humecter,"hoqueter, humer, humeur, humilier"
humer,"huer, humecter, humeur, humilier, humour"
humeur,"humecter, humer, humour"
humidité,"humanité, humilité, humilié"
humilier,"huiler, huissier, humecter, humer, humilité"
humilité,"hilarité, humanité, humidité, humilier, humilié"
humilié,"humanité, humidité, humilier, humilité"
humour,"humer, humeur"
huppé,hippo
hure,"heure, huer"
hurlant,hurlement
hurlement,hurlant
hurler,huiler
hutte,"haute, hotte"
huître,"hauteur, hâter, hêtre"
hymne,"humain, hyène"
hystérie,"histoire, hésiter"
hystérique,historique
hyène,hymne
hâle,"hâlé, hâte"
hâlé,hâle
hâte,"hâle, hâter, hôte"
hâter,"hauteur, huître, hâte, hêtre"
héberger,hébéter
hébreu,hobereau
hébéter,"habiter, habituer, héberger, hébétude, hébété"
hébétude,"habitude, hébéter"
hébété,"habit, habitué, habité, hébéter"
héler,"haler, hilare, huiler"
hérisser,"hisser, huissier, hérisson, hérissé, hériter"
hérisson,"hérisser, hérissé, héron"
hérissé,"harassé, hérisser, hérisson"
héritage,"hériter, héritier"
hériter,"heurter, hérisser, héritage, héritier, hésiter"
héritier,"heurter, hérisser, héritage, hériter, hésiter"
héron,"hérisson, héros"
héros,"herse, hors, héron, hérésie"
héroïque,héroïsme
héroïsme,"héroïque, hérésie"
hérésie,"herse, hors, héros, héroïsme, hérétique"
hérétique,"hiératique, hérésie"
hésitant,habitant
hésiter,"histoire, hystérie, hériter, héritier"
hêtre,"hauteur, huître, hâter"
hôte,"hâte, hôtel, hôtesse"
hôtel,hôte
hôtesse,hôte
idem,"idée, iode"
identité,"indemnité, intimité, intitulé"
idiot,idiotie
idiotie,idiot
idylle,idyllique
idyllique,idylle
idée,"idem, iode"
ignare,"ignoble, ignoré"
ignoble,ignare
ignominie,insomnie
ignorance,ignorant
ignorant,ignorance
ignorer,"ignoré, informer"
ignoré,"ignare, ignorer"
illettré,illustré
illimité,"illuminé, intimité"
illuminé,"illimité, illusion, illustré"
illusion,"illuminé, infusion"
illusoire,illustre
illustre,"illusoire, illustrer, illustré"
illustrer,"illustre, illustré"
illustré,"illettré, illuminé, illustre, illustrer"
image,"imager, imagerie"
imager,"image, imagerie, imaginer"
imagerie,"image, imager, imaginer"
imaginaire,imaginer
imaginer,"imager, imagerie, imaginaire"
imbécile,immobile
immense,"immeuble, imminence"
immerger,immiscer
immeuble,"immense, immobile, immuable"
imminence,"immense, imminent"
imminent,imminence
immiscer,immerger
immobile,"imbécile, immeuble, immonde, immuable"
immonde,"immobile, immondice"
immondice,immonde
immoral,"immortel, immémorial"
immortel,"immoral, importer"
immuable,"immeuble, immobile, inusable"
immémorial,immoral
impact,imposant
impair,"imper, imposer, imprimer, impur, imputer"
impasse,"impassible, impavide, impie"
impassibilité,impossibilité
impassible,"impasse, impossible"
impatient,impotent
impavide,"impasse, impie"
impec,"imper, impie"
imper,"impair, impec, impie, implorer, importer"
impie,"impasse, impavide, impec, imper"
implanter,"implorer, importer, imputer"
impliquer,implorer
implorant,"imposant, impotent"
implorer,"imper, implanter, impliquer, importer, imposer"
important,"imposant, impotent"
importer,"immortel, imper, implanter, implorer, importun"
importun,"importer, impotent"
imposant,"impact, implorant, important, impotent"
imposer,"impair, implorer, importer, imposteur, imposé"
impossibilité,impassibilité
impossible,impassible
imposteur,"importer, imposer, imposture, impudeur, imputer"
imposture,imposteur
imposé,"imposer, imprimé, improvisé"
impotent,"impatient, implorant, important, importer, importun"
imprimer,"impair, imper, implorer, importer, imposer"
imprimerie,"imprimer, imprimeur"
imprimeur,"imprimer, imprimerie, impudeur"
imprimé,"imposé, imprimer, improvisé"
impropre,"implorer, importer"
improviser,imposer
improvisé,"imposé, imprimé"
imprudent,impotent
impudeur,"imper, imposer, imposteur, imprimeur, impur"
impulsif,impulsion
impulsion,impulsif
impur,"impair, imper, imposer, impudeur"
imputer,"impair, implanter, implorer, importer, imposteur"
inaction,invasion
inanimé,inavoué
inapte,"inepte, ineptie"
inavoué,inanimé
incarner,"inciser, inciter, incliner, incomber, incurver"
incendiaire,incendier
incendie,"incendier, incendié, inceste"
incendier,"incendiaire, incendie"
incendié,incendie
inceste,"incendie, inclure, infester"
inchangé,incliné
incident,"indigent, indolent, indécent, innocent"
incinérer,"inciser, inciter"
inciser,"incarner, incinérer, inciter, incliner, incomber"
inciter,"incarner, incinérer, inciser, incliner, incomber"
incliner,"incarner, inciser, inciter, incliné, incomber"
incliné,"inchangé, incliner, inculpé"
inclure,"inceste, incolore, incurver"
incolore,"inclure, inculte"
incomber,"incarner, inciser, inciter, incliner, incurver"
incongru,inconnu
inconnu,incongru
inconvenant,inconvénient
inconvénient,inconvenant
incroyable,incurable
incruster,"inciser, inciter"
inculpé,"incliné, inoccupé"
inculte,"incolore, insulte, insulter"
incurable,"incroyable, inusable"
incurver,"incarner, inciser, inciter, incliner, inclure"
indemne,"indice, indigène, induire"
indemnité,identité
indice,"indemne, indicible, indien, indigence, indigène"
indicible,indice
indien,"indice, indigent"
indigence,"indice, indigne"
indigent,"incident, indien, indigne, indigner, indignité"
indigne,"indigence, indigent, indigner, indigné, indigo"
indigner,"incliner, indigent, indigne, indigné, indigène"
indignité,"indigent, indigné, infinité"
indigné,"indigent, indigne, indigner, indignité, indigo"
indigo,"indigne, indigné"
indigène,"indemne, indice, indigent, indigne, indigner"
indiquer,"indigner, indiqué, insinuer, invoquer, ironique"
indiqué,indiquer
indirect,"indigent, indiscret, indolent, induire, indécent"
indiscret,indirect
indolence,indolent
indolent,"incident, indigent, indirect, indolence, indulgent"
induire,"indemne, indigne, indirect, industrie"
indulgent,"indolent, indécent"
industrie,induire
indécence,indécent
indécent,"incident, indigent, indirect, indolent, indulgent"
indéfini,"infini, infinité"
inepte,"inapte, ineptie, inerte"
ineptie,"inapte, inepte, inertie"
inerte,"inepte, inertie, interne"
inertie,"ineptie, inerte"
inespéré,inspiré
infamant,"infant, influent"
infamie,"infantile, infime, infirme, informe, infâme"
infant,"infamant, infinité, influent"
infantile,infamie
infect,"infecter, influent"
infecter,"inciter, infect, infester, infliger, influer"
infernal,internat
infester,"inceste, infecter, infiltrer, infliger, influer"
infidèle,"infime, infirme"
infiltrer,"infester, influer"
infime,"infamie, infidèle, infirme, infâme, intime"
infini,"indéfini, infinité"
infinité,"indignité, indéfini, infant, infini, infirmité"
infirme,"infamie, infidèle, infime, infirmerie, infirmier"
infirmerie,"infirme, infirmier, informer"
infirmier,"infirme, infirmerie, informer"
infirmité,"infinité, informé"
infliger,"incliner, indigner, infecter, infester, influer"
influence,influent
influencer,influer
influent,"indolent, infamant, infant, infect, influence"
influer,"infecter, infester, infiltrer, infliger, influencer"
informe,"infamie, infirme, informer, informé, infortune"
informer,"ignorer, incomber, infecter, infester, infirme"
informé,"infirme, infirmité, informe, informer, infortuné"
infortune,"informe, infortuné"
infortuné,"informé, infortune"
infuser,"infecter, infester, infliger, influer, informer"
infusion,"illusion, invasion"
infâme,"infamie, infime"
inférieur,informer
ingénier,"indigner, ingénieur, ingénieux"
ingénieur,ingénier
ingénieux,ingénier
inhérent,indécent
initial,"initiale, initié, inutile"
initiale,"initial, initier, instable, inutile"
initiation,intuition
initier,"inciter, initiale, initié, insister, intimer"
initié,"initial, initier, invité"
injecter,"inciter, infecter, infester, injurier, insecte"
injure,injurier
injurier,"incurver, injecter, injure, insurger"
injuste,injustice
injustice,injuste
innocent,"incident, indolent, indécent, insolent"
inoccupé,inculpé
inonder,inondé
inondé,inonder
insatiable,instable
inscrire,"inscrit, insipide, insolite, inspirer, instruire"
inscrit,"inscrire, instant, instruit"
insecte,"infecter, injecter, insigne, insolite, inspecter"
insensé,"inspiré, insurgé, intense"
insigne,"indigne, indigner, indigène, insecte, insinuer"
insinuant,instant
insinuer,"incliner, indigner, indiquer, insigne, insister"
insipide,"inscrire, insigne, insolite, inspirer"
insistant,instant
insister,"inciser, inciter, infester, initier, insinuer"
insolence,"insolent, insolite, insomnie"
insolent,"indolent, influent, innocent, insolence, insolite"
insolite,"inscrire, insecte, insipide, insister, insolence"
insoluble,insolite
insomnie,"ignominie, insigne, insolence, insolite, insoumis"
insoumis,insomnie
inspecter,"insecte, insister, inspecteur, insulter"
inspecteur,inspecter
inspirer,"inscrire, insinuer, insipide, insister, inspiré"
inspiré,"inespéré, insensé, inspirer, insurgé"
instable,"initiale, insatiable, instance, inusable"
installer,insulter
instance,"insigne, insomnie, instable, instant, instinct"
instant,"inscrit, insinuant, insistant, insolent, instance"
instaurer,"instruire, insurger, insérer"
instinct,"instance, instant, institut, instruit, intestin"
instituer,"insister, insulter"
institut,"instant, instinct, instruit, intitulé"
instruire,"inscrire, instaurer"
instruit,"inscrit, instant, instinct, institut, interdit"
insu,issu
insuffler,"insulter, insurger"
insultant,"insolent, instant"
insulte,"inculte, insigne, insolite, insulter"
insulter,"inculte, infester, insinuer, insister, insolite"
insurger,"incurver, injurier, insinuer, insister, inspirer"
insurgé,"insensé, inspiré, insurger"
insérer,"insinuer, insister, inspirer, instaurer, insulter"
intact,intérêt
intenable,intense
intendant,"interdit, internat"
intense,"insensé, intenable, interne, intime"
intention,intonation
interdiction,introduction
interdire,"interdit, interne, introduire"
interdit,"instruit, intendant, interdire, internat, intérêt"
intermède,interne
internat,"infernal, intendant, interdit, interne, intérêt"
interne,"inerte, intense, interdire, intermède, internat"
interrogateur,interrogatoire
interrogatoire,interrogateur
intestin,"instinct, investir"
intime,"infime, intense, interne, intimer, intrigue"
intimer,"initier, intime, intimider, intituler, intriguer"
intimider,intimer
intimité,"identité, illimité, infinité, intitulé"
intituler,intimer
intitulé,"identité, institut, intimité"
intonation,intention
intrigue,"intime, intriguer, irriguer"
intriguer,"intimer, intrigue, intégrer, irriguer"
introduction,interdiction
introduire,interdire
intuition,initiation
intégral,"intégrer, inégal"
intégrer,"insérer, intimer, intriguer, intégral, intérieur"
intérieur,intégrer
intérêt,"intact, interdit, internat"
inusable,"immuable, incurable, instable, inutile"
inutile,"initial, initiale, inusable"
invalide,invite
invasion,"inaction, infusion, invention, inversion"
inventaire,"inventer, inventeur"
inventer,"infecter, infester, injecter, inventaire, inventeur"
inventeur,"inventaire, inventer, inverser, investir, inviter"
invention,invasion
inverse,"inverser, invite"
inverser,"infester, inventer, inventeur, inverse, investir"
inversion,invasion
investir,"infester, intestin, inventer, inventeur, inverser"
invite,"invalide, inverse, inviter, invité"
inviter,"inciter, initier, insister, inventer, inventeur"
invité,"initié, invite, inviter, invétéré"
invoquer,"indiquer, inventer, inverser, inviter"
invétéré,"inviter, invité"
inégal,intégral
iode,"idem, idée"
iris,"iriser, irisé"
iriser,"iris, ironiser"
irisé,iris
ironie,"ironique, ironiser"
ironique,"indiquer, ironie, ironiser"
ironiser,"inciser, insister, iriser, ironie, ironique"
irradier,"irriguer, irriter"
irriguer,"intrigue, intriguer, irradier, irriter"
irriter,"irradier, irriguer"
isolement,insolent
issu,"insu, issue"
issue,issu
ivre,"ivresse, ivrogne"
ivresse,"ivre, ivrogne"
ivrogne,"ivre, ivresse"
jacasser,jacter
jacques,jacquet
jacquet,"jacques, jaquette"
jacter,jacasser
jadis,"jais, judas"
jais,"jadis, jamais"
jalon,julien
jalonner,jalouser
jalouser,"jalonner, jalousie"
jalousie,"jalouser, jules"
jamais,jais
jaquette,jacquet
jardin,jardinet
jardinage,jardinet
jardinet,"jardin, jardinage, jardinier, jarret"
jardinier,"jardinet, jardinière"
jardinière,jardinier
jarre,"jarret, jurer"
jarret,"jardinet, jarre"
jauger,juger
jaune,"jauni, jaunâtre, jeune"
jauni,"jaune, jaunir"
jaunir,"jauni, junior"
jaunâtre,"jaune, jointure"
javel,jovial
jeter,jetée
jeté,jetée
jetée,"jeter, jeté"
jeune,"jaune, jeunesse, jeûne"
jeunesse,"jeune, justesse"
jeunot,joint
jeûne,jeune
joie,"joindre, joli, joue"
joindre,"joie, jointure"
joint,jeunot
jointure,"jaunâtre, joindre"
joli,joie
joncher,"jonchée, jongleur"
jonchée,joncher
jongler,jongleur
jongleur,"joncher, jongler"
joue,"joie, jouer, jouet, joueur, joug"
jouer,"joue, jouet, joueur, jouir, jour"
jouet,"joue, jouer, joute"
joueur,"joue, jouer, jour, jouxter"
joug,"joue, jour, juge, jugé"
jouir,"jouer, jour, jouxter"
jour,"joue, jouer, joueur, joug, jouir"
journée,"joue, joute, juron"
joute,"joue, jouer, jouet, journée, juste"
jouxter,"joueur, jouir, jour"
jovial,javel
judas,jadis
juge,"joue, joug, juger, jugé, jupe"
jugement,"jument, justement"
juger,"jauger, jouer, juge, jurer"
jugé,"joug, juge, juré"
juif,juin
juin,juif
jules,jalousie
julien,"jalon, julienne"
julienne,julien
jument,jugement
junior,jaunir
jupe,"joue, juge, jute"
jupon,juron
jurer,"jarre, jouer, juger"
juron,"journée, jupon"
jury,"jour, juré"
juré,"jour, jugé, jury"
jusque,justice
juste,"joute, justesse, jute, jésuite"
justement,jugement
justesse,"jeunesse, juste, justice"
justice,"jusque, justesse, justicier"
justicier,justice
jute,"joue, joute, juge, jupe, juste"
juteux,jute
jésuite,juste
l'un,"l'une, lune"
l'une,"l'un, lune"
la plupart de,la plupart du
la plupart du,la plupart de
labeur,"labour, labourer, laboureur, laveur, libre"
laboratoire,libérateur
labour,"labeur, labourer, laboureur, libre, libéré"
labourer,"labeur, labour, laboureur, laurier, libraire"
laboureur,"labeur, labour, labourer, libraire, librairie"
lacer,"lacet, lance, lancer, laper, laver"
lacet,"lacer, lacté, lance"
lacis,lacs
lacs,"lacis, laps, laïc"
lacté,lacet
lacune,"lagune, leçon, lycéen"
ladite,"laitue, ledit"
lady,"laid, land, lard"
lagune,"lacune, langue, ligne, lignée, légion"
laid,"lady, laie, lait, land, lard"
laideur,"laisser, laitier, leader"
laie,"laid, lainage, laine, lait, lame"
lainage,"laie, laisse, laitue, langage, lange"
laine,"laie, laineux, lance, lande, lange"
laineux,"laine, laiteux, lumineux"
laisse,"lainage, laisser, laissé, lasser, liasse"
laisser,"laideur, laisse, laissé, lasser, lisser"
laissé,"laisse, laisser, liasse, liesse, lisse"
lait,"laid, laie, laiton, laitue"
laiteux,laineux
laitier,"laideur, literie, litière, litre, loterie"
laiton,"lait, latin, litanie, litron, lutin"
laitue,"ladite, lainage, lait, latitude"
lambeau,limbe
lame,"laie, lamelle, lampe, larme, lave"
lamelle,"lame, lampe, lampée, laquelle"
lamenter,"lamper, lanterne, lenteur"
lampe,"lame, lamelle, lamper, lampée, laper"
lamper,"lamenter, lampe, lampée, laper"
lampée,"lamelle, lampe, lamper"
lance,"lacer, lacet, laine, lancer, lancée"
lancer,"lacer, lance, lancée, langueur, languir"
lancée,"lance, lancer, langage, lanière"
land,"lady, laid, landau, lande, lard"
landau,"land, lande, lundi"
lande,"laine, lance, land, landau, langage"
langage,"lainage, lance, lancée, lande, lange"
lange,"lainage, laine, lance, lande, langage"
langouste,langue
langue,"lagune, lainage, lange, langouste, langueur"
langueur,"lancer, langue, languir, largeur, larguer"
languir,"lancer, langue, langueur, lingerie, longer"
lanière,"lance, lancée, lande, langage, lange"
lanterne,"lamenter, lanière, latrine"
laper,"lacer, lampe, lamper, laver, louper"
lapin,"laine, latin"
laps,"lacs, lapsus"
lapsus,laps
laque,"laquelle, laquer, laqué, laïque, loque"
laquelle,"lamelle, laque"
laquer,"laque, laïque, liqueur"
laqué,laque
larbin,larcin
larcin,larbin
lard,"lady, laid, land, lardon, lardu"
lardon,"lard, larron"
lardu,"lard, lord, lourd"
large,"lange, largesse, largeur, larme, larve"
largement,logement
largesse,large
largeur,"langueur, large, larguer"
larguer,"langueur, largeur"
larme,"lame, lampe, large, larve"
larron,"lardon, lorrain"
larve,"large, larme, lave, laver"
lasser,"laisse, laisser, liasse, lisser"
lassitude,latitude
latin,"laine, laiton, lapin, litanie, lutin"
latitude,"laitue, lassitude, latte"
latrine,"lanterne, latte, litron"
latte,"latitude, latrine, layette, lutte"
laurier,"labourer, leurre, lierre"
lavande,"lande, lave"
lave,"laie, lame, larve, lavande, laver"
laver,"lacer, laper, larve, lave, laveur"
laveur,"labeur, lave, laver, lavoir, lever"
lavoir,"laver, laveur, lever, levier, livre"
lavé,"lave, levé"
layette,"latte, lutte"
laïc,lacs
laïque,"laque, laquer"
leader,laideur
lecteur,"lecture, lenteur, locataire"
lecture,"lecteur, locataire"
ledit,ladite
lent,lien
lenteur,"lamenter, lecteur"
lequel,lesquels
lesquels,lequel
lessive,"lessiver, lessiveur"
lessiver,"lessive, lessiveur, lester"
lessiveur,"lessive, lessiver"
lester,"lessiver, lustre, lustré"
lettre,"lettré, lutter, lutteur"
lettré,"lettre, lutter, lutteur"
leur,"leurre, leurrer, leurs, lier, lieu"
leurre,"laurier, leur, leurrer, lierre"
leurrer,"leur, leurre"
leurs,"leur, lors, lueur"
lever,"laver, laveur, lavoir, levier, levée"
levier,"laver, laveur, lavoir, lever, livre"
levé,"lavé, levée"
levée,"lever, levé"
leçon,"lacune, lycéen"
liaison,livraison
liane,"laine, lance, lande, lange, ligne"
liasse,"laisse, laissé, lasser, liesse, lisse"
libertin,"liberté, libération"
liberté,libertin
libraire,"labourer, laboureur, librairie, libre, libérer"
librairie,"labourer, laboureur, libraire, libérer"
libre,"labeur, labour, libraire, libéré, limbe"
libéral,libéré
libérateur,"laboratoire, libérer"
libération,libertin
libérer,"labourer, laboureur, libraire, librairie, libérateur"
libéré,"labeur, labour, libre, libéral, libérer"
licence,licorne
licorne,"licence, lucarne"
lien,"laie, lent, lier, lieu, lime"
lier,"laie, leur, lien, lierre, lieu"
lierre,"laurier, leurre, lier"
liesse,"laisse, laissé, liasse, lisse, lisser"
lieu,"laie, leur, lien, lier, lieue"
lieue,"lieu, ligue"
ligne,"lagune, laine, liane, lignée, ligue"
lignée,"lagune, ligne, légion"
ligue,"lieue, ligne, liguer, linge, liège"
liguer,"ligue, loger, logeur, léger, léguer"
limace,"limonade, limpide"
limbe,"lambeau, libre, lime, limer, limpide"
lime,"laie, lame, lien, lier, lieu"
limer,"lier, limbe, lime, lumière"
limite,"limiter, limité"
limiter,"limite, limité"
limité,"limite, limiter, limpidité"
limon,"limousin, lion"
limonade,"limace, limpide"
limousin,limon
limpide,"limace, limbe, lime, limonade"
limpidité,limité
linge,"lainage, laine, lange, langue, liane"
lingerie,"langueur, languir, linge, literie, longer"
lino,"lien, lion, loin"
lion,"lien, limon, lino, loin, long"
liqueur,"laquer, liquider"
liquide,"liquider, loquedu"
liquider,"liqueur, liquide"
lire,"laie, libre, lien, lier, lieu"
lisible,"lisse, liste"
lisière,"lisse, liste, liséré, litière, loisir"
lisse,"laisse, laissé, liasse, liesse, lisible"
lisser,"laisse, laisser, lasser, liasse, liesse"
liste,"lisible, lisière, lisse, litre"
liséré,"libéré, lisière, loisir"
litanie,"laiton, latin, litière, litre, liturgie"
literie,"laitier, lingerie, litière, litre, liturgie"
litière,"laitier, lisière, litanie, literie, litre"
litre,"laitier, libre, lire, liste, litanie"
litron,"laiton, latrine"
liturgie,"litanie, literie, litre"
livraison,liaison
livre,"laver, laveur, lavoir, lever, levier"
livrer,"livre, livret, livreur, livrée, lièvre"
livret,"livre, livrer, livreur, livrée, lièvre"
livreur,"livre, livrer, livret, lévrier"
livrée,"laver, laveur, lavoir, lever, levier"
liège,"ligne, ligue, linge"
lièvre,"laver, laveur, lavoir, lever, levier"
lobe,"loge, lope"
local,"loyal, luciole"
locataire,"lecteur, lecture"
location,légation
loco,look
loge,"lobe, loger, logeur, logique, logé"
logement,largement
loger,"liguer, loge, logeur, longer, louer"
logeur,"liguer, loge, loger, longer, longueur"
logique,loge
logis,louis
logé,"loge, long, loué"
loin,"lien, lino, lion, loir, long"
loir,"lier, lire, loin, loisir, lord"
loisir,"lisière, liséré, loir"
long,"lainage, lange, langue, linge, lion"
longer,"langueur, languir, lingerie, loger, logeur"
longue,"lainage, lange, langue, linge, long"
longueur,"langueur, languir, lingerie, logeur, longer"
look,loco
lope,"lobe, loge, loup, loupe"
loque,"laque, loquedu, loquet, louer, loupe"
loquedu,"liquide, loque, loquet"
loquet,"loque, loquedu, louvet"
lord,"lard, lardu, loir, lors, lourd"
lorgnon,lorrain
lorrain,"larron, lorgnon"
lors,"leurs, loir, lord"
losange,louange
loterie,"laitier, literie, litière, litre, loutre"
louable,"louche, loupe, loutre"
louange,"lainage, lange, langue, linge, long"
loubard,lourdaud
louche,"louable, louange, loucher, lâche"
loucher,"louche, loueur, lourdeur, louvoyer, lâcher"
louer,"loger, loque, loueur, loupe, louper"
loueur,"logeur, longueur, loucher, louer, louper"
loufiat,louvet
louis,logis
loup,"lope, loupe, louper, loué"
loupe,"lope, loque, louable, louange, louer"
louper,"laper, louer, loueur, loup, loupe"
lourd,"lard, lardu, lord, louer, lourdaud"
lourdaud,"loubard, lourd, lourdeur"
lourder,"labourer, loueur, lourd, lourdeur, louvoyer"
lourdeur,"labourer, longueur, loucher, louer, loueur"
loutre,"laitier, literie, litière, litre, loterie"
louvet,"loquet, loufiat, louveteau"
louveteau,louvet
louvoyer,"laver, laveur, lavoir, lever, levier"
loué,"logé, loup"
lover,"laver, laveur, lavoir, lever, levier"
loyal,local
loyer,"loger, louer, lover"
lubie,"lubrique, luire"
lubrique,"lubie, lyrique"
lucarne,"licorne, lucide, luciole"
lucide,lucarne
luciole,"local, lucarne"
lueur,"leur, leurs, louer, loueur"
luire,"libre, lire, litre, livre, lubie"
lumineux,laineux
lumière,limer
lunaire,"lanière, lune, lunette"
lundi,"land, landau, lande"
lune,"l'un, l'une, lunaire, lunette, luxe"
lunette,"lunaire, lune"
lustre,"lester, loutre, lustrer, lustré"
lustrer,"lustre, lustré"
lustré,"lester, lustre, lustrer"
lutin,"laiton, latin, litanie"
lutte,"latte, layette, lutter, lutteur"
lutter,"lettre, lettré, lutte, lutteur"
lutteur,"lettre, lettré, lutte, lutter"
luxe,lune
lycée,lycéen
lycéen,"lacune, leçon, lycée"
lyrique,lubrique
là-dessous,là-dessus
là-dessus,là-dessous
lâche,"louche, lâcher, lâcheté"
lâcher,"loucher, lâche, lâcheté, lécher"
lâcheté,"lâche, lâcher"
lèpre,"laper, louper, lèvre"
lèvre,"laver, laveur, lavoir, lever, levier"
lécher,"loucher, lâcher"
légal,légat
légalité,légèreté
légat,légal
légation,"location, légion"
légendaire,légende
légende,"légendaire, légume"
léger,"liguer, loger, logeur, léguer"
légion,"lagune, ligne, lignée, légation"
légitime,"légitimer, légume"
légitimer,légitime
léguer,"liguer, loger, logeur, léger, légume"
légume,"légende, légitime, léguer"
légèreté,légalité
lévrier,"livrer, livreur"
lézard,lézarder
lézarder,lézard
maboul,"meuble, meublé, mobile"
macabre,"macchabée, machine"
macchabée,macabre
machin,"machinal, machine"
machinal,"machin, machine, marginal, maréchal, matinal"
machine,"macabre, machin, machinal, machinerie"
machinerie,machine
maculer,miauler
madame,médium
madone,médian
madrier,"marier, mariner, modérer"
magasin,"magazine, magicien"
