target_word,similar_words
ingénier,ingénieur
ingénieur,ingénier
initial,"initiale, initié, inutile"
initiale,"initial, inutile"
initiation,intuition
initier,initié
initié,"initial, initier, invité"
inonder,inondé
inondé,inonder
insatiable,instable
insolite,insulte
inspecter,inspecteur
inspecteur,inspecter
inspiré,inespéré
instable,insatiable
instaurer,instruire
instruire,instaurer
insu,issu
insulte,insolite
intact,intérêt
intention,intonation
interdiction,introduction
interdire,introduire
interne,inerte
interrogateur,interrogatoire
interrogatoire,interrogateur
intime,infime
intonation,intention
introduction,interdiction
introduire,interdire
intuition,initiation
intérêt,intact
inutile,"initial, initiale"
inventaire,"inventer, inventeur"
inventer,"inventaire, inventeur"
inventeur,"inventaire, inventer"
invite,invité
inviter,"invité, invétéré"
invité,"initié, invite, inviter"
invétéré,inviter
iode,"idem, idée"
iris,"iriser, irisé"
iriser,iris
irisé,iris
issu,"insu, issue"
issue,issu
ivre,"ivresse, ivrogne"
ivresse,ivre
ivrogne,ivre
jadis,"jais, judas"
jais,"jadis, jamais"
jalon,julien
jalousie,jules
jamais,jais
jardinier,jardinière
jardinière,jardinier
jarre,"jarret, jurer"
jarret,jarre
jauger,juger
jaune,"jauni, jaunâtre, jeune"
jauni,"jaune, jaunir"
jaunir,"jauni, junior"
jaunâtre,"jaune, jointure"
javel,jovial
jeter,jetée
jeté,jetée
jetée,"jeter, jeté"
jeune,"jaune, jeunesse, jeûne"
jeunesse,jeune
jeunot,joint
jeûne,jeune
joie,"joindre, joli, joue"
joindre,joie
joint,jeunot
jointure,jaunâtre
joli,joie
jongler,jongleur
jongleur,jongler
joue,"joie, jouer, jouet, joueur, joug"
jouer,"joue, jouet, joueur, jouir, jour"
jouet,"joue, jouer, joute"
joueur,"joue, jouer, jour, jouxter"
joug,"joue, jour, juge, jugé"
jouir,"jouer, jour, jouxter"
jour,"joue, jouer, joueur, joug, jouir"
journée,"joue, joute, juron"
joute,"joue, jouer, jouet, journée, juste"
jouxter,"joueur, jouir, jour"
jovial,javel
judas,jadis
juge,"joue, joug, juger, jugé, jupe"
juger,"jauger, jouer, juge, jurer"
jugé,"joug, juge, juré"
juif,juin
juin,juif
jules,jalousie
julien,jalon
junior,jaunir
jupe,"joue, juge, jute"
jupon,juron
jurer,"jarre, jouer, juger"
juron,"journée, jupon"
jury,"jour, juré"
juré,"jour, jugé, jury"
juste,"joute, justesse, jute, jésuite"
justesse,juste
jute,"joue, joute, juge, jupe, juste"
juteux,jute
jésuite,juste
l'un,"l'une, lune"
l'une,"l'un, lune"
la plupart de,la plupart du
la plupart du,la plupart de
labeur,"labour, laveur, libre, libéré"
laboratoire,libérateur
labour,"labeur, libre, libéré"
labourer,"laboureur, libraire, librairie, libérer"
laboureur,"labourer, libraire, librairie, libérer"
lacer,"lacet, lance, lancer, laper, laver"
lacet,"lacer, lacté, lance"
lacis,lacs
lacs,"lacis, laps, laïc"
lacté,lacet
lacune,"lagune, leçon, lycéen"
ladite,"laitue, ledit"
lady,"laid, land, lard"
lagune,"lacune, langue, ligne, lignée, légion"
laid,"lady, laie, lait, land, lard"
laideur,leader
laie,"laid, lainage, laine, lait, lame"
lainage,"laie, lange, langue, linge, long"
laine,"laie, laineux, lance, lande, lange"
laineux,laine
laisse,"laissé, lasser, liasse, liesse, lisse"
laisser,"laissé, lasser, lisser"
laissé,"laisse, laisser, liasse, liesse, lisse"
lait,"laid, laie, laiton, laitue"
laitier,"literie, litière, litre, loterie, loutre"
laiton,"lait, latin, litanie, litron, lutin"
laitue,"ladite, lait"
lambeau,limbe
lame,"laie, lamelle, lampe, larme, lave"
lamelle,"lame, lampe, lampée"
lampe,"lame, lamelle, lamper, lampée, laper"
lamper,"lampe, lampée, laper"
lampée,"lamelle, lampe, lamper"
lance,"lacer, lacet, laine, lancer, lancée"
lancer,"lacer, lance, lancée, languir"
lancée,"lance, lancer, langage, lanière"
land,"lady, laid, landau, lande, lard"
landau,"land, lande, lundi"
lande,"laine, lance, land, landau, langage"
langage,"lance, lancée, lande, lange"
lange,"lainage, laine, lance, lande, langage"
langue,"lagune, lainage, lange, linge, long"
langueur,"languir, lingerie, longer, longueur"
languir,"lancer, langueur, lingerie, longer, longueur"
lanière,"lance, lancée, lande, lange, lunaire"
laper,"lacer, lampe, lamper, laver, louper"
lapin,"laine, latin"
laps,"lacs, lapsus"
lapsus,laps
laque,"laquelle, laquer, laqué, laïque, loque"
laquelle,laque
laquer,"laque, laïque, liqueur"
laqué,laque
larbin,larcin
larcin,larbin
lard,"lady, laid, land, lardon, lardu"
lardon,"lard, larron"
lardu,"lard, lord, lourd"
large,"lange, largesse, largeur, larme, larve"
largesse,large
largeur,"large, larguer"
larguer,largeur
larme,"lame, lampe, large, larve"
larron,"lardon, lorrain"
larve,"large, larme, lave, laver"
lasser,"laisse, laisser, liasse, lisser"
latin,"laine, laiton, lapin, litanie, lutin"
latitude,latte
latrine,"latte, litron"
latte,"latitude, latrine, layette, lutte"
laurier,"leurre, lierre"
lavande,"lande, lave"
lave,"laie, lame, larve, lavande, laver"
laver,"lacer, laper, larve, lave, laveur"
laveur,"labeur, lave, laver, lavoir, lever"
lavoir,"laver, laveur, lever, levier, livre"
lavé,"lave, levé"
layette,"latte, lutte"
laïc,lacs
laïque,"laque, laquer"
leader,laideur
lecteur,"lecture, locataire"
lecture,"lecteur, locataire"
ledit,ladite
lent,lien
lessiver,lessiveur
lessiveur,lessiver
lester,"lustre, lustré"
lettre,"lettré, lutter, lutteur"
lettré,"lettre, lutter, lutteur"
leur,"leurre, leurrer, leurs, lier, lieu"
leurre,"laurier, leur, leurrer, lierre"
leurrer,"leur, leurre"
leurs,"leur, lors, lueur"
lever,"laver, laveur, lavoir, levier, levée"
levier,"laver, laveur, lavoir, lever, livre"
levé,"lavé, levée"
levée,"lever, levé"
leçon,"lacune, lycéen"
liane,"laine, lance, lande, lange, ligne"
liasse,"laisse, laissé, lasser, liesse, lisse"
libertin,libération
libraire,"labourer, laboureur, librairie, libre, libérer"
librairie,"labourer, laboureur, libraire, libérer"
libre,"labeur, labour, libraire, libéré, limbe"
libéral,libéré
libérateur,laboratoire
libération,libertin
libérer,"labourer, laboureur, libraire, librairie, libéré"
libéré,"labeur, labour, libre, libéral, libérer"
licorne,lucarne
lien,"laie, lent, lier, lieu, lime"
lier,"laie, leur, lien, lierre, lieu"
lierre,"laurier, leurre, lier"
liesse,"laisse, laissé, liasse, lisse, lisser"
lieu,"laie, leur, lien, lier, lieue"
lieue,"lieu, ligue"
ligne,"lagune, laine, liane, lignée, ligue"
lignée,"lagune, ligne, légion"
ligue,"lieue, ligne, liguer, linge, liège"
liguer,"ligue, loger, logeur, léger, léguer"
limace,limpide
limbe,"lambeau, libre, lime, limer, limpide"
lime,"laie, lame, lien, lier, lieu"
limer,"lier, limbe, lime, lumière"
limite,limité
limiter,limité
limité,"limite, limiter"
limon,"limousin, lion"
limousin,limon
limpide,"limace, limbe, lime"
linge,"lainage, laine, lange, langue, liane"
lingerie,"langueur, languir, linge, longer, longueur"
lino,"lien, lion, loin"
lion,"lien, limon, lino, loin, long"
liqueur,laquer
liquide,loquedu
lire,"laie, libre, lien, lier, lieu"
lisible,"lisse, liste"
lisière,"lisse, liste, liséré, loisir"
lisse,"laisse, laissé, liasse, liesse, lisible"
lisser,"laisse, laisser, lasser, liasse, liesse"
liste,"lisible, lisière, lisse, litre"
liséré,"libéré, lisière, loisir"
litanie,"laiton, latin, litre, lutin"
literie,"laitier, litière, litre, loterie, loutre"
litière,"laitier, literie, litre, loterie, loutre"
litre,"laitier, libre, lire, liste, litanie"
litron,"laiton, latrine"
liturgie,litre
livre,"laver, laveur, lavoir, lever, levier"
livrer,"livre, livret, livreur, livrée, lièvre"
livret,"livre, livrer, livreur, livrée, lièvre"
livreur,"livre, livrer, livret, lévrier"
livrée,"laver, laveur, lavoir, lever, levier"
liège,"ligne, ligue, linge"
lièvre,"laver, laveur, lavoir, lever, levier"
lobe,"loge, lope"
local,"loyal, luciole"
locataire,"lecteur, lecture"
loco,look
loge,"lobe, loger, logeur, logique, logé"
loger,"liguer, loge, logeur, longer, louer"
logeur,"liguer, loge, loger, longer, loueur"
logique,loge
logis,louis
logé,"loge, long, loué"
loin,"lien, lino, lion, loir, long"
loir,"lier, lire, loin, loisir, lord"
loisir,"lisière, liséré, loir"
long,"lainage, lange, langue, linge, lion"
longer,"langueur, languir, lingerie, loger, logeur"
longue,"lainage, lange, langue, linge, long"
longueur,"langueur, languir, lingerie, longer"
look,loco
lope,"lobe, loge, loup, loupe"
loque,"laque, loquedu, loquet, louer, loupe"
loquedu,"liquide, loque"
loquet,"loque, louvet"
lord,"lard, lardu, loir, lors, lourd"
lorrain,larron
lors,"leurs, loir, lord"
loterie,"laitier, literie, litière, litre, loutre"
louable,"louche, loupe, loutre"
louange,"lainage, lange, langue, linge, long"
louche,"louable, louange, loucher, lâche"
loucher,"louche, loueur, lâcher, lécher"
louer,"loger, loque, loueur, loupe, louper"
loueur,"logeur, loucher, louer, louper, lourder"
loufiat,louvet
louis,logis
loup,"lope, loupe, louper, loué"
loupe,"lope, loque, louable, louange, louer"
louper,"laper, louer, loueur, loup, loupe"
lourd,"lard, lardu, lord, louer, lourdaud"
lourdaud,lourd
lourder,"loueur, lourd, lourdeur"
lourdeur,"louer, lourder"
loutre,"laitier, literie, litière, litre, loterie"
louvet,"loquet, loufiat, louveteau"
louveteau,louvet
louvoyer,"laver, laveur, lavoir, lever, levier"
loué,"logé, loup"
lover,"laver, laveur, lavoir, lever, levier"
loyal,local
loyer,"loger, louer, lover"
lubie,"lubrique, luire"
lubrique,lubie
lucarne,"licorne, lucide"
lucide,lucarne
luciole,local
lueur,"leur, leurs, louer, loueur"
luire,"libre, lire, litre, livre, lubie"
lumière,limer
lunaire,"lanière, lune"
lundi,"land, landau, lande"
lune,"l'un, l'une, lunaire, lunette, luxe"
lunette,lune
lustre,"lester, loutre, lustrer, lustré"
lustrer,lustre
lustré,"lester, lustre"
lutin,"laiton, latin, litanie"
lutte,"latte, layette, lutter, lutteur"
lutter,"lettre, lettré, lutte, lutteur"
lutteur,"lettre, lettré, lutte, lutter"
luxe,lune
lycée,lycéen
lycéen,"lacune, leçon, lycée"
là-dessous,là-dessus
là-dessus,là-dessous
lâche,"louche, lâcher, lâcheté"
lâcher,"loucher, lâche, lâcheté, lécher"
lâcheté,"lâche, lâcher"
lèpre,"laper, louper, lèvre"
lèvre,"laver, laveur, lavoir, lever, levier"
lécher,"loucher, lâcher"
légal,légat
légat,légal
léger,"liguer, loger, logeur, léguer"
légion,"lagune, ligne, lignée"
léguer,"liguer, loger, logeur, léger, légume"
légume,léguer
lévrier,"livrer, livreur"
maboul,"meuble, meublé, mobile"
machin,machine
machine,machin
madame,médium
madone,médian
madrier,"marier, modérer"
magazine,magie
mage,"magie, magique, mare, marge"
magie,"magazine, mage, maire, mamie, manie"
magique,mage
magma,maman
magner,"mander, manger, manier"
magot,"muguet, mégot"
maigre,"maire, mairie, mugir"
maigreur,"maigrir, maugréer"
maigrir,"maigreur, mairie, maugréer"
mail,"maille, main, mais, mari, miel"
maille,"mail, maillet, maillon, maillot, malle"
maillet,"maille, maillot, mollet"
maillon,"maille, main, million, moellon"
maillot,"maille, maillet, mollet"
main,"mail, maillon, maints, mais, malin"
maintes,"maints, mais"
maintien,"mention, menton, monotone, monotonie, munition"
maints,"main, maintes"
maire,"magie, maigre, mairie, mamie, manie"
mairie,"maigre, maigrir, maire, marier, marine"
mais,"mail, main, maintes, maison, marais"
maison,mais
majeur,major
major,majeur
malade,"maladie, mélodie"
maladie,"malade, malice, malle, mélodie"
malaise,"malaisé, malle"
malaisé,"malaise, malgré"
malgré,malaisé
malice,"maladie, milice"
malin,"main, marin, matin, melon, moulin"
malingre,mélanger
malle,"maille, maladie, malaise, mallette, mille"
mallette,malle
maman,"magma, mamelon"
mamelle,mamie
mamelon,"maman, melon"
mamie,"magie, maire, mamelle, manie"
manager,"manger, mangeur, ménager, ménagerie"
manche,marche
manchot,mandat
mandarin,mandarine
mandarine,mandarin
mandat,manchot
mander,"magner, manger, manier, mendier, minauder"
manette,"mangue, manie, menotte"
manger,"magner, manager, mander, mangeur, mangue"
mangeur,"manager, manger, ménager, ménagerie"
mangue,"manette, manger, manière, manque, manuel"
maniaque,"manie, manque, manqué"
manie,"magie, maire, mamie, manette, maniaque"
maniement,monument
manier,"magner, mander, manger, manie, manière"
manif,manie
manière,"mangue, manier, manoir, mante, mener"
manoir,"manier, manière, mener, meneur, miner"
manque,"mangue, maniaque, manqué, manuel, marque"
manquer,manqué
manqué,"maniaque, manque, manquer, marqué, masqué"
mante,"manie, manière, manteau, marne, mater"
manteau,"mante, minet, minuit, minute, minutie"
manuel,"mangue, manque"
manège,"manger, mangue, ménage"
maquereau,"moquer, moquerie, moqueur"
maquette,moquette
maquis,marquis
marais,"mais, mars, moeurs, morose, mors"
maraud,"mardi, merde, myriade"
maraîcher,"marcher, marcheur"
marbre,"marbrer, mare, marelle, mariage, marmite"
marbrer,marbre
marc,"marche, marché, mare, mari, mark"
marche,"manche, marc, marcher, marché, marelle"
marcher,"maraîcher, marche, marcheur"
marcheur,"maraîcher, marcher"
marché,"marc, marche"
mardi,"maraud, mari, marin, marié, martini"
mare,"mage, maire, marbre, marc, marelle"
marelle,"marbre, marche, mare, marge, marne"
marge,"mage, magie, maire, mare, marelle"
margelle,marge
mari,"mail, main, mais, marc, mardi"
mariage,"marbre, marche, mare, marge, marne"
marier,"madrier, mairie, manier, mari, marine"
marin,"main, malin, mardi, mari, marine"
marine,"mairie, mari, marier, marin, marne"
mariner,"marier, marin"
marié,"mardi, mari, marin, marée"
mark,"marc, mare, mari, mars"
marmite,"marbre, marche, mare, marge, marmot"
marmot,"marmite, marrant"
marne,"maire, manie, mante, mare, marelle"
marocain,marin
maroquin,marin
marotte,"marbre, marche, mare, marge, marne"
marque,"manque, marqué, masque"
marquis,"maquis, mars"
marqué,"manqué, marque, masqué"
marraine,"marne, marre, marron"
marrant,marmot
marre,"maire, marbre, mare, marelle, marge"
marrer,"marbre, mare, marier, marre"
marron,marraine
mars,"mais, marais, marc, mare, mari"
marteau,"mort, muret, mérite"
martial,mortel
martien,martini
martinet,"miroitant, méritant"
martini,"mardi, mari, martien"
martyr,"martyre, meurtre, meurtri, miroiter, mortier"
martyre,"marche, mare, marge, marne, martyr"
marécage,"marge, marée"
marée,"maire, mare, marelle, marge, mariage"
masque,"manque, marque, masqué, massue, masure"
masquer,masqué
masqué,"manqué, marqué, masque, masquer, mosaïque"
massacre,masse
massage,"masure, message"
masse,"massacre, masser, masseur, massue, mess"
masser,"masse, masseur, massue, mauser, mousser"
masseur,"masse, masser, mousser"
massue,"masque, masse, masser, masure, mess"
mastiquer,moustiquaire
masure,"masque, massage, massue, maure, mauser"
matador,mater
match,maths
matelas,maths
mater,"mante, matador, matière, matériau, maître"
maths,"match, matelas"
matin,"main, malin, marin, matinal, matinée"
matinal,matin
matinée,"matin, maton, mitan, mouton, mutin"
matière,"mater, matériau, maître, mitre, moiteur"
maton,"matin, matinée, matou, maçon, mitan"
matou,maton
matrone,mitron
matériau,"mater, matière, maître, mitre, moiteur"
maudire,"maudit, mauve, modéré, moudre"
maudit,maudire
maugréer,"maigreur, maigrir"
maure,"maire, mare, marge, marne, marre"
mauser,"masser, masure, mesure, mesuré, miser"
mauve,"maudire, maure"
mayonnaise,miennes
maçon,"maton, mécano, mécène"
maçonner,maçonnerie
maçonnerie,maçonner
maître,"mater, matière, matériau, mitre, moiteur"
maîtrise,motorisé
maïa,maïs
maïs,"mais, mars, maïa"
meilleur,"millier, mollir, mouiller"
melon,"malin, mamelon, moulin"
menace,"menacé, mince, monceau"
menacer,"meneur, minceur"
menacé,"menace, mince, monceau"
mendiant,mondanité
mendier,"mander, meneur, minauder, moindre, méandre"
mener,"manier, manière, manoir, meneur, miner"
meneur,"manier, manière, manoir, menacer, mendier"
menotte,manette
menteur,"meneur, mentir, miniature, minuter, minuterie"
mention,"maintien, menton, monotone, monotonie, munition"
mentir,"menteur, miniature, minuter, minuterie, moniteur"
menton,"maintien, mention, monotone, monotonie, munition"
menu,"meuf, mien"
menuisier,monsieur
mercerie,"mercier, mercure"
merci,"marc, mercier, mercredi, morceau"
mercier,"mercerie, merci, mercure"
mercredi,merci
mercure,"mercerie, mercier, merde, merle"
merde,"maraud, mardi, mercure, merder, merdeux"
merder,"merde, merdier, mirador, mordoré, mordre"
merdeux,merde
merdier,"merder, mirador, mordoré, mordre"
merdique,merde
merle,"mercure, merde, meule, moral, morale"
mess,"masse, massue, messe, mets, miss"
message,"massage, mesure"
messe,"masse, massue, mess, miss, mousse"
mesure,"masure, mauser, message, mesurer, mesuré"
mesurer,"mesure, mesuré"
mesuré,"masure, mauser, mesure, mesurer, miser"
mets,"mess, muet, métis"
metteur,mettre
mettre,"metteur, miette, muette"
meuble,"maboul, meublé, meule, mobile"
meubler,mobilier
meublé,"maboul, meuble, mobile"
meuf,menu
meule,"merle, meuble, meurtre, meute, moule"
meurtre,"martyr, martyre, meule, meurtri, miroiter"
meurtri,"martyr, martyre, meurtre, miroiter, mortier"
meurtrier,meurtrir
meurtrir,meurtrier
meute,"meule, muter"
miam,mica
miauler,"molaire, mouler, moulure, mêler"
mica,miam
miche,"miché, microbe, mince, mioche, moche"
miché,"miche, mioche, moche, mouche, mèche"
micro,microbe
microbe,"miche, micro"
miel,"mail, mien, mine, mire, mise"
mielleux,"mieux, moelleux"
mien,"main, menu, miel, mienne, miens"
mienne,"mien, monnaie, moyenne"
miennes,mayonnaise
miens,"mien, minus, moins"
miette,"mettre, motte, mouette, muette"
mieux,"mielleux, miteux"
mignon,moignon
milice,"malice, milieu"
milieu,milice
militaire,militer
militer,militaire
mille,"maille, malle, millième, mlle, moelle"
milliard,mollard
millier,"meilleur, mollir, mouiller"
million,"maillon, moellon"
millième,mille
mimer,"miner, mirer, miser, mémoire, mémère"
mimosa,mêmes
minable,"mince, mine, minute"
minaret,"minorité, minuit"
minauder,"mander, mendier, miner, moindre, méandre"
mince,"menace, menacé, miche, minable, minceur"
minceur,"menacer, mince"
mine,"main, miel, mien, minable, mince"
miner,"manier, manière, manoir, mener, meneur"
minet,"mante, manteau, mince, mine, miner"
mineur,"manier, manière, manoir, mener, meneur"
miniature,"menteur, mentir, minuter, minuterie, moniteur"
ministre,"ministère, monastère, monstre"
ministère,"ministre, monastère, monstre"
minorité,minaret
minuit,"mante, manteau, minaret, minet, minute"
minus,"miens, moins"
minute,"mante, manteau, minable, minet, minuit"
minuter,"menteur, mentir, miniature, minute, minuterie"
minuterie,"menteur, mentir, miniature, minuter, moniteur"
minutie,"mante, manteau, mince, mine, minet"
mioche,"miche, miché, moche, mouche, mèche"
miracle,mire
mirador,"merder, merdier, mirer, miroir, mordoré"
mirage,"marge, mariage, morgue"
mire,"maire, mare, miel, mien, mine"
mirer,"maire, marier, marre, mimer, miner"
mirette,"marotte, mire, murette"
miroir,"marier, marre, mirador, mirer, mourir"
miroitant,"martinet, méritant"
miroiter,"martyr, martyre, meurtre, meurtri, mirer"
mise,"mais, miel, mien, mine, mire"
miser,"masure, mauser, mesure, mesuré, mimer"
miss,"mais, masse, massue, mess, messe"
missel,"mise, miss, mistral"
mission,"moisson, mousson"
missive,mise
mistral,missel
misère,"masure, mauser, mesure, mesuré, miser"
mitan,"matin, matinée, maton, mouton, mutin"
mitard,"motard, moutard, moutarde"
mite,"miel, mien, mine, mire, mise"
miteux,"mieux, mite"
mitrailler,mitrailleur
mitrailleur,mitrailler
mitre,"maire, mater, matière, matériau, maître"
mitron,matrone
mixte,"mite, mitre, moite"
mlle,"maille, malle, mille, moelle, mollo"
mobile,"maboul, meuble, meublé"
mobilier,meubler
moche,"miche, miché, mioche, mouche, mèche"
mode,"modelé, moderne, modeste, monde, moue"
modeler,"modelé, moduler"
modelé,"mode, modeler, modèle"
moderne,"mode, modèle"
modeste,"mode, modestie, modèle"
modestie,modeste
moduler,"modeler, mouler"
modèle,"modelé, moderne, modeste"
modérer,madrier
modéré,"maudire, moudre"
moelle,"maille, malle, mille, mlle, mollet"
moelleux,mielleux
moellon,"maillon, million"
moeurs,"marais, mars, morose, mors, moteur"
moignon,mignon
moindre,"mander, mendier, minauder, moite, méandre"
moine,"mince, mine, miner, minet, moineau"
moineau,moine
moins,"miens, minus, moine, mois, moisi"
moire,"maire, mire, mirer, mitre, moine"
moiré,moire
mois,"mais, mise, miss, moins, moisi"
moisi,"moins, mois, moisir"
moisir,"masure, mauser, mesure, mesuré, miser"
moisson,"mission, mousson"
moite,"mite, mitre, mixte, moindre, moine"
moiteur,"mater, matière, matériau, maître, mitre"
molaire,"miauler, mouler, moulure, mêler"
mollard,milliard
mollet,"maillet, maillot, moelle"
mollir,"meilleur, millier, mouiller"
mollo,"maille, malle, mille, mlle, moelle"
momi,mois
monastère,"ministre, ministère, monstre"
monceau,"menace, menacé, mince"
mondanité,mendiant
monde,"mode, moine, monnaie, monocle, monstre"
mondial,mongol
mongol,mondial
moniteur,"menteur, mentir, miniature, minuter, minuterie"
monnaie,"mienne, monde, montre, moyenne"
monocle,"monde, montre"
monotone,"maintien, mention, menton, monotonie, munition"
monotonie,"maintien, mention, menton, monotone, munition"
monsieur,menuisier
monstre,"ministre, ministère, monastère, monde, montre"
mont,"mante, manteau, minet, minuit, minute"
montage,monde
montant,mont
monter,"menteur, mentir, miniature, minuter, minuterie"
montre,"menteur, mentir, miniature, minuter, minuterie"
montrer,montre
monture,"menteur, mentir, miniature, minuter, minuterie"
monté,"mante, manteau, minet, minuit, minute"
montée,"mante, manteau, minet, minuit, minute"
monument,maniement
monétaire,"menteur, mentir, miniature, minuter, minuterie"
moquer,"maquereau, moquerie, moqueur, mouler"
moquerie,"maquereau, moquer, moqueur"
moquette,maquette
moqueur,"maquereau, moquer, moquerie"
moral,"merle, morale, mural"
morale,"merle, moral, mural"
morbide,"morne, morose, morue, morve"
morceau,"marc, merci"
mordant,mort
mordoré,"merder, merdier, mirador, mordre"
mordre,"merder, merdier, mirador, mordoré, moudre"
morgue,"marge, mariage, mirage, morue"
morne,"marin, marine, marne, moine, moire"
morose,"marais, mars, moeurs, morbide, mors"
morphine,morne
mors,"marais, mars, moeurs, mois, morose"
morsure,"morne, morose, morve"
mort,"marteau, mont, mordant, mors, mortel"
mortel,"martial, mort"
mortier,"martyr, martyre, meurtre, meurtri, miroiter"
mortuaire,"martyr, martyre, meurtre, meurtri, miroiter"
morue,"moire, morbide, morgue, morne, morve"
morve,"moire, morbide, morne, morsure, morue"
morveux,morve
mosaïque,"masque, masqué, mosquée, musique"
mosquée,"masque, masqué, mosaïque, musique"
motard,"mitard, moutard, moutarde"
moteur,"mater, matière, matériau, maître, mitre"
motiver,moteur
moto,"mont, mort"
motorisé,maîtrise
motte,"miette, moite, mouette, muette"
mouche,"miche, miché, mioche, moche, mèche"
moucher,"mouchoir, mâcher, mâchoire"
mouchoir,"moucher, mâcher, mâchoire"
moudre,"maudire, modéré, mordre, mouette"
moue,"mode, morue, mouette, moule, moulure"
mouette,"miette, motte, moudre, moue, moule"
moufle,"moule, mouler, mufle"
mouiller,"meilleur, millier, mollir"
mouillé,"maille, malle, mille, mlle, moelle"
moulant,moulinet
moule,"meule, morue, moue, mouette, moufle"
mouler,"miauler, moduler, molaire, moquer, moufle"
moulin,"malin, melon"
moulinet,"moulant, moult"
moult,"moule, moulinet, mourant, mouvant, mulet"
moulure,"miauler, molaire, moue, mouler, mêler"
mourant,moult
mourir,"marier, marre, mirer, miroir, murer"
mouron,"marin, marine, marne, morne, mouton"
mousse,"masse, massue, mess, messe, miss"
mousser,"masser, masseur"
mousson,"mission, moisson"
moussu,"masse, massue, mess, messe, miss"
moustache,moustachu
moustachu,moustache
moustiquaire,mastiquer
moustique,mystique
moutard,"mitard, motard, moutarde"
moutarde,"mitard, motard, moutard"
mouton,"matin, matinée, maton, mitan, mouron"
mouvant,moult
mouvoir,mouler
moyen,moyenne
moyenne,"mienne, monnaie, moyen"
muer,"moue, muet, mule, murer, muter"
muet,"mets, moue, muer, muette, muguet"
muette,"mettre, miette, motte, mouette, muet"
mufle,"meule, moufle, moule, mule, mulet"
mugir,"maigre, munir"
muguet,"magot, muet, mégot"
mule,"meule, mlle, moue, moule, muer"
mulet,"meule, moule, moult, muet, mufle"
munir,"manier, manière, manoir, mener, meneur"
munition,"maintien, mention, menton, monotone, monotonie"
muraille,marelle
mural,"merle, moral, morale"
murer,"marier, marre, maure, mirer, miroir"
muret,"marteau, maure, mort, muet, mulet"
murette,"marotte, mirette, muette, muret"
murmurer,murer
muscle,"musclé, musical"
muscler,"musclé, musculaire"
musclé,"muscle, muscler, musical"
musculaire,muscler
musette,"muette, musée"
musical,"muscle, musclé"
musique,"masque, masqué, mosaïque, mosquée, musée"
musée,"musette, musique"
mutation,mutin
muter,"mater, matière, matériau, maître, meute"
mutiler,mutilé
mutilé,"mutiler, mutuel, métal"
mutin,"matin, matinée, maton, mitan, mouton"
mutuel,"mutilé, métal"
myope,myopie
myopie,myope
myriade,"maraud, mardi, merde"
mystique,moustique
mythe,mythique
mythique,mythe
mâcher,"moucher, mouchoir, mâchoire"
mâchoire,"moucher, mouchoir, mâcher"
mâle,"mlle, mule, môle"
mâture,"mater, matière, matériau, maître, mitre"
mèche,"miche, miché, mioche, moche, mouche"
mère,"mare, mire, mètre, mémère"
mètre,"mater, matière, matériau, maître, mitre"
méandre,"mander, mendier, minauder, moindre"
mécano,"maçon, mécène"
mécène,"maçon, mécano"
médecin,"médecine, médian"
médecine,médecin
médian,"madone, médecin"
médium,"madame, médius"
médius,"médium, méduse, médusé"
méduse,"médius, méduser, médusé"
méduser,méduse
médusé,"médius, méduse"
méfier,métier
mégot,"magot, muguet"
mélange,mélangé
mélanger,malingre
mélangé,mélange
mélodie,"malade, maladie"
mémoire,"mimer, moire, mémère"
mémère,"mimer, mère, mémoire"
mémé,même
ménage,"mangue, manège"
ménager,"manager, manger, mangeur, ménagerie"
ménagerie,"manager, manger, mangeur, ménager"
mépris,méprise
méprise,mépris
méritant,"martinet, miroitant"
mérite,"marteau, mort, muret"
mériter,"martyr, martyre, meurtre, meurtri, miroiter"
méritoire,"martyr, martyre, meurtre, meurtri, miroiter"
métal,"mutilé, mutuel"
métier,"mater, matière, matériau, maître, mitre"
métis,mets
métro,"mater, matière, matériau, maître, mitre"
météo,"métro, météore"
météore,"mater, matière, matériau, maître, mitre"
mêler,"miauler, molaire, mouler, moulure, mêlée"
mêlé,mêlée
mêlée,"mêler, mêlé"
même,"mémé, mêmes, môme"
mêmes,"mimosa, même"
môle,"mlle, mule, mâle, môme"
môme,"même, môle"
mûrir,"marier, marre, mirer, miroir, mourir"
nacelle,nacre
nacre,"nacelle, nacrer, nacré"
nacrer,"nacre, narrer, navrer"
nacré,"nacre, navré"
nage,"nager, nageur, naguère, naze, nuage"
nageoire,"nager, nageur, naguère, neiger, nègre"
nager,"nage, nageoire, nageur, naguère, neiger"
nageur,"nage, nageoire, nager, naguère, neiger"
naguère,"nage, nageoire, nager, nageur, neiger"
nain,"nana, nazi"
nana,nain
nanti,"nantir, natif, néant"
nantir,nanti
nappe,nippe
narrateur,nourriture
narrer,"nacrer, navrer, nourrir"
nasal,"natal, naval"
natal,"nasal, national, naturel, naval"
natif,nanti
nation,notion
national,"natal, nationale"
nationale,national
nature,"naturel, naître, neutre, notaire, noter"
naturel,"natal, nature"
naufrage,naufragé
naufragé,naufrage
naval,"nasal, natal, nouvel"
navet,"navette, navrant, naïveté, nouveauté"
navette,navet
navire,"navrer, navré"
navrant,navet
navrer,"nacrer, narrer, navire"
navré,"nacré, navire"
naze,"nage, nazi, nazisme"
