target_word,similar_words
marqué,"manqué, marque, marquer, marquis, masqué"
marraine,"marine, marne, marre, marron"
marrant,marmot
marre,"maire, marbre, mare, marelle, marge"
marrer,"marbre, marbrer, marcheur, mare, marier"
marron,"marraine, martien"
mars,"mais, marais, marc, mare, mari"
marteau,"mort, muret, mérite"
marteler,"marier, marrer, martyr"
martial,mortel
martien,"marron, martini"
martinet,"marine, miroitant, méritant"
martini,"mardi, mari, martien"
martyr,"marbrer, marcher, mariner, marquer, marteler"
martyre,"marche, mare, marge, marine, marne"
marxisme,"marine, maxime"
marxiste,marine
marécage,"marche, marge, marée"
marée,"maire, mare, marelle, marge, mariage"
masque,"manque, marque, masquer, masqué, massage"
masquer,"masque, masqué"
masqué,"manqué, marqué, masque, masquer, mosaïque"
massacre,"masse, massue, masure"
massage,"masque, masure, message"
masse,"massacre, masser, masseur, massue, mess"
masser,"masse, masseur, massue, mauser, mousser"
masseur,"masse, masser, mousser"
massue,"masque, massacre, masse, masser, masure"
mastiquer,moustiquaire
masure,"masque, massacre, massage, massue, maure"
matador,mater
match,maths
matelas,maths
mater,"mante, matador, matière, matériau, maître"
maths,"match, matelas"
matin,"main, malin, marin, matinal, matinée"
matinal,matin
matinée,"matin, maton, mitan, mouton, mutin"
matière,"mater, matériau, maître, mitre, moiteur"
maton,"matin, matinée, matou, maçon, mitan"
matou,maton
matraque,marque
matrone,mitron
matériau,"mater, matière, maître, mitre, moiteur"
maudire,"maudit, mauve, modéré, moudre"
maudit,maudire
maugréer,"maigreur, maigrir"
maure,"maire, mare, marge, marne, marre"
mauser,"masser, masure, mesure, mesuré, miser"
mauve,"maudire, maure"
maxime,"marxisme, maximum"
maximum,maxime
mayonnaise,miennes
maçon,"maton, mécano, mécène"
maçonner,maçonnerie
maçonnerie,maçonner
maître,"mater, matière, matériau, maîtrise, mitre"
maîtrise,"maître, motorisé"
maïa,maïs
maïs,"mais, mars, maïa"
meilleur,"millier, mollir, mouiller"
melon,"malin, mamelon, moulin"
membrane,membre
membre,membrane
menace,"menacer, menacé, menotte, mince, monceau"
menacer,"menace, menacé, meneur, mentir, minceur"
menacé,"menace, menacer, mince, monceau"
mendiant,mondanité
mendier,"mander, meneur, minauder, moindre, méandre"
mener,"manier, manière, manoir, meneur, miner"
meneur,"manier, manière, manoir, menacer, mendier"
menotte,"manette, menace"
mensuel,mental
mental,mensuel
menteur,"meneur, mentir, miniature, minuter, minuterie"
mention,"maintien, mentir, menton, monotone, monotonie"
mentir,"menacer, menteur, mention, miniature, minuter"
menton,"maintien, mention, monotone, monotonie, munition"
menu,"meuf, mien"
menuisier,monsieur
mercerie,"mercier, mercure"
merci,"marc, mercier, mercredi, morceau"
mercier,"mercerie, merci, mercure"
mercredi,merci
mercure,"mercerie, mercier, merde, merle"
merde,"maraud, mardi, mercure, merder, merdeux"
merder,"merde, merdeux, merdier, mirador, mordoré"
merdeux,"merde, merder"
merdier,"merder, mirador, mordoré, mordre"
merdique,merde
merle,"mercure, merde, meule, moral, morale"
mess,"masse, massue, messe, mets, miss"
message,"massage, mesure"
messe,"masse, massue, mess, miss, mousse"
mesure,"masure, mauser, message, mesurer, mesuré"
mesurer,"mesure, mesuré"
mesuré,"masure, mauser, mesure, mesurer, miser"
mets,"mess, muet, métis"
metteur,mettre
mettre,"metteur, miette, muette"
meuble,"maboul, meubler, meublé, meule, meurtre"
meubler,"meuble, meublé, mobilier"
meublé,"maboul, meuble, meubler, mobile"
meuf,menu
meule,"merle, meuble, meurtre, meute, moule"
meurtre,"martyr, martyre, meuble, meule, meurtri"
meurtri,"martyr, martyre, meurtre, miroiter, mortier"
meurtrier,meurtrir
meurtrir,meurtrier
meute,"meule, muter"
miam,mica
miauler,"molaire, mouler, moulure, mêler"
mica,miam
miche,"miché, microbe, mince, mioche, moche"
miché,"miche, mioche, moche, mouche, mèche"
micro,microbe
microbe,"miche, micro"
miel,"mail, mien, mine, mire, mise"
mielleux,"mieux, moelleux"
mien,"main, menu, miel, mienne, miens"
mienne,"mien, miennes, monnaie, moyenne"
miennes,"mayonnaise, mienne"
miens,"mien, minus, moins"
miette,"mettre, mirette, motte, mouette, muette"
mieux,"mielleux, miteux"
mignon,moignon
milice,"malice, milicien, milieu, millième"
milicien,milice
milieu,"milice, millier"
militaire,militer
militer,militaire
mille,"maille, malle, millième, mlle, moelle"
milliard,mollard
millier,"meilleur, milieu, mollir, mouiller"
million,"maillon, moellon"
millième,"milice, mille"
mimer,"miner, mirer, miser, mémoire, mémère"
mimosa,mêmes
minable,"mince, mine, minime, minute"
minaret,"minorité, minuit"
minauder,"mander, mendier, miner, mineur, moindre"
mince,"menace, menacé, miche, minable, minceur"
minceur,"menacer, mince, mineur"
mine,"main, miel, mien, minable, mince"
miner,"manier, manière, manoir, mener, meneur"
minet,"mante, manteau, mince, mine, miner"
mineur,"manier, manière, manoir, mener, meneur"
miniature,"menteur, mentir, minuter, minuterie, moniteur"
minime,"minable, minimum, ministre, minutie"
minimum,minime
ministre,"minime, ministère, minute, monastère, monstre"
ministère,"ministre, monastère, monstre"
minorité,minaret
minuit,"mante, manteau, minaret, minet, minute"
minus,"miens, moins"
minute,"mante, manteau, minable, minet, ministre"
minuter,"menteur, mentir, mineur, miniature, minute"
minuterie,"menteur, mentir, miniature, minuter, moniteur"
minutie,"mante, manteau, mince, mine, minet"
mioche,"miche, miché, moche, mouche, mèche"
miracle,mire
mirador,"merder, merdier, mirer, miroir, mordoré"
mirage,"marge, mariage, mirette, morgue"
mire,"maire, mare, miel, mien, mine"
mirer,"maire, marier, marre, mimer, miner"
mirette,"marotte, miette, mirage, mire, murette"
miroir,"marier, marre, mirador, mirer, miroiter"
miroitant,"martinet, méritant"
miroiter,"martyr, martyre, meurtre, meurtri, mirer"
mise,"mais, miel, mien, mine, mire"
miser,"masure, mauser, mesure, mesuré, mimer"
miss,"mais, masse, massue, mess, messe"
missel,"mise, miss, mistral"
mission,"moisson, mousson"
missive,"mise, misère"
mistral,missel
misère,"masure, mauser, mesure, mesuré, miser"
mitan,"matin, matinée, maton, mouton, mutin"
mitard,"motard, moutard, moutarde"
mite,"miel, mien, mine, mire, mise"
miteux,"mieux, mite"
mitrailler,mitrailleur
mitrailleur,mitrailler
mitre,"maire, mater, matière, matériau, maître"
mitron,matrone
mixte,"mite, mitre, moite"
mlle,"maille, malle, mille, moelle, mollo"
mobile,"maboul, meuble, meublé, mobilier"
mobilier,"meubler, mobile"
moche,"miche, miché, mioche, mouche, mèche"
modalité,modelé
mode,"modelé, moderne, modeste, monde, moue"
modeler,"modelé, moduler"
modelé,"modalité, mode, modeler, modèle"
moderne,"mode, modèle"
modeste,"mode, modestie, modèle"
modestie,modeste
moduler,"modeler, mouler"
modèle,"modelé, moderne, modeste"
modérer,"madrier, modéré"
modéré,"maudire, modérer, moudre"
moelle,"maille, malle, mille, mlle, moelleux"
moelleux,"mielleux, moelle"
moellon,"maillon, million, moelle"
moeurs,"marais, mars, morose, mors, moteur"
moignon,mignon
moindre,"mander, mendier, minauder, moite, méandre"
moine,"mince, mine, miner, minet, moineau"
moineau,moine
moins,"miens, minus, moine, mois, moisi"
moire,"maire, mire, mirer, mitre, moine"
moiré,moire
mois,"mais, mise, miss, moins, moisi"
moisi,"moins, mois, moisir"
moisir,"masure, mauser, mesure, mesuré, miser"
moisson,"mission, mousson"
moite,"mite, mitre, mixte, moindre, moine"
moiteur,"mater, matière, matériau, maître, mitre"
molaire,"miauler, mouler, moulure, mêler"
mollard,milliard
mollet,"maillet, maillot, moelle"
mollir,"meilleur, millier, mouiller"
mollo,"maille, malle, mille, mlle, moelle"
moment,monument
momi,mois
monarque,"marque, montre"
monastère,"ministre, ministère, monstre"
monceau,"menace, menacé, mince"
mondanité,mendiant
monde,"mode, moine, monnaie, monocle, monstre"
mondial,mongol
mongol,mondial
moniteur,"menteur, mentir, miniature, minuter, minuterie"
monnaie,"mienne, monde, montre, montée, moyenne"
monocle,"monde, montre, montée"
monotone,"maintien, mention, menton, monotonie, montre"
monotonie,"maintien, mention, menton, monotone, munition"
monsieur,"menuisier, monter"
monstre,"ministre, ministère, monastère, monde, montre"
mont,"mante, manteau, minet, minuit, minute"
montage,monde
montagne,"montre, montée"
montant,mont
monter,"menteur, mentir, miniature, minuter, minuterie"
montre,"menteur, mentir, miniature, minuter, minuterie"
montrer,"monter, montre"
monture,"menteur, mentir, miniature, minuter, minuterie"
monté,"mante, manteau, minet, minuit, minute"
montée,"mante, manteau, minet, minuit, minute"
monument,"maniement, moment"
monétaire,"menteur, mentir, miniature, minuter, minuterie"
moquer,"maquereau, moquerie, moqueur, mouler"
moquerie,"maquereau, moquer, moqueur"
moquette,"maquette, muette"
moqueur,"maquereau, moquer, moquerie"
moral,"merle, morale, mural"
morale,"merle, moral, morbide, morsure, mural"
morbide,"morale, mordre, morgue, morne, morose"
morceau,"marc, merci"
mordant,mort
mordoré,"merder, merdier, mirador, mordre"
mordre,"merder, merdier, mirador, morbide, mordoré"
morgue,"marge, mariage, mirage, morbide, morue"
morne,"marin, marine, marne, moine, moire"
morose,"marais, mars, moeurs, morbide, mors"
morphine,morne
mors,"marais, mars, moeurs, mois, morose"
morsure,"morale, morne, morose, morve"
mort,"marteau, mont, mordant, mors, mortel"
mortel,"martial, mort"
mortier,"martyr, martyre, meurtre, meurtri, miroiter"
mortuaire,"martyr, martyre, meurtre, meurtri, miroiter"
morue,"moire, morbide, morgue, morne, morve"
morve,"moire, morbide, morne, morsure, morue"
morveux,morve
mosaïque,"masque, masqué, mosquée, musique"
mosquée,"masque, masqué, mosaïque, musique"
motard,"mitard, moutard, moutarde"
moteur,"mater, matière, matériau, maître, mitre"
motiver,moteur
moto,"mont, mort"
motorisé,maîtrise
motte,"miette, moite, mouette, muette"
mouche,"miche, miché, mioche, moche, moucher"
moucher,"mouche, mouchoir, mourir, mâcher, mâchoire"
mouchoir,"moucher, mourir, mâcher, mâchoire"
moudre,"maudire, modéré, mordre, mouette, moutarde"
moue,"mode, morue, mouette, moule, moulure"
mouette,"miette, motte, mouche, moudre, moue"
moufle,"mouette, mouflet, moule, mouler, moulure"
mouflet,moufle
moufter,mourir
mouiller,"meilleur, millier, mollir, mouler"
mouillé,"maille, malle, mille, mlle, moelle"
moulant,moulinet
moule,"meule, morue, moue, mouette, moufle"
mouler,"miauler, moduler, molaire, moquer, moufle"
moulin,"malin, melon, moulinet, mousson"
moulinet,"moulant, moulin, moult"
moult,"moule, moulinet, mourant, mouvant, mulet"
moulure,"miauler, molaire, mouche, moue, moufle"
mourant,moult
mourir,"marier, marre, mirer, miroir, moucher"
mouron,"marin, marine, marne, morne, mouton"
mousse,"masse, massue, mess, messe, miss"
mousser,"masser, masseur, mourir, mousse, moussu"
mousseux,"mousse, moussu"
mousson,"mission, moisson, moulin, mousse, moussu"
moussu,"masse, massue, mess, messe, miss"
moustache,moustachu
moustachu,moustache
moustiquaire,mastiquer
moustique,mystique
moutard,"mitard, motard, moutarde"
moutarde,"mitard, motard, moudre, moutard"
mouton,"matin, matinée, maton, mitan, mouron"
mouvant,moult
mouvoir,mouler
moyen,moyenne
moyenne,"mienne, monnaie, moyen"
muer,"moue, muet, mule, murer, muter"
muet,"mets, moue, muer, muette, muguet"
muette,"maquette, mettre, miette, moquette, motte"
mufle,"meule, moufle, moule, mule, mulet"
mugir,"maigre, munir"
muguet,"magot, muet, mégot"
mule,"meule, mlle, moue, moule, muer"
mulet,"meule, moule, moult, muet, mufle"
munir,"manier, manière, manoir, mener, meneur"
munition,"maintien, mention, menton, monotone, monotonie"
muraille,"maille, marelle"
mural,"merle, moral, morale"
murer,"marier, marre, maure, mirer, miroir"
muret,"marteau, maure, mort, muet, mulet"
murette,"marotte, mirette, muette, muret"
murmurer,murer
muscle,"muscler, musclé, musette, musical, musique"
muscler,"muscle, musclé, musculaire"
musclé,"muscle, muscler, musical"
musculaire,muscler
musette,"muette, muscle, musée"
musical,"muscle, musclé"
musique,"masque, masqué, mosaïque, mosquée, muscle"
musée,"musette, musique"
mutation,mutin
muter,"mater, matière, matériau, maître, meute"
mutiler,mutilé
mutilé,"mutiler, mutuel, métal"
mutin,"matin, matinée, maton, mitan, mouton"
mutuel,"mutilé, métal"
myope,myopie
myopie,myope
myriade,"maraud, mardi, merde"
mystique,moustique
mythe,mythique
mythique,mythe
mâchefer,mâcher
mâcher,"moucher, mouchoir, mâchefer, mâchoire"
mâchoire,"moucher, mouchoir, mâcher"
mâle,"mlle, mule, môle"
mâture,"mater, matière, matériau, maître, mitre"
mèche,"miche, miché, mioche, moche, mouche"
mère,"mare, mire, mètre, mémère"
mètre,"mater, matière, matériau, maître, mitre"
méandre,"mander, mendier, minauder, moindre"
mécano,"maçon, mécène"
mécène,"maçon, mécano"
médaille,maille
médecin,"médecine, médian"
médecine,médecin
médian,"madone, médecin"
médium,"madame, médius"
médius,"médium, méduse, médusé"
méduse,"médius, méduser, médusé"
méduser,"méduse, médusé"
médusé,"médius, méduse, méduser"
méfier,métier
mégot,"magot, muguet"
mélange,mélangé
mélanger,"malingre, manger"
mélangé,mélange
mélodie,"malade, maladie"
mémoire,"mimer, moire, mémère"
mémère,"mimer, mère, mémoire"
mémé,même
ménage,"mangue, manège, ménager"
ménager,"manager, manger, mangeur, ménage, ménagerie"
ménagerie,"manager, manger, mangeur, ménager"
mépris,"méprise, mépriser"
méprise,mépris
mépriser,mépris
méritant,"martinet, miroitant"
mérite,"marteau, mort, muret, mériter"
mériter,"martyr, martyre, meurtre, meurtri, miroiter"
méritoire,"martyr, martyre, meurtre, meurtri, miroiter"
métal,"mutilé, mutuel"
métier,"mater, matière, matériau, maître, mitre"
métis,mets
métro,"mater, matière, matériau, maître, mitre"
météo,"métro, météore"
météore,"mater, matière, matériau, maître, mitre"
mêler,"miauler, molaire, mouler, moulure, mêlée"
mêlé,mêlée
mêlée,"mêler, mêlé"
même,"mémé, mêmes, môme"
mêmes,"mimosa, même"
môle,"mlle, mule, mâle, môme"
môme,"même, môle"
mûrir,"marier, marre, mirer, miroir, mourir"
nacelle,nacre
nacre,"nacelle, nacrer, nacré"
nacrer,"nacre, narrer, navrer"
nacré,"nacre, navré"
nage,"nager, nageur, naguère, naze, nuage"
nageoire,"nager, nageur, naguère, neiger, nègre"
nager,"nage, nageoire, nageur, naguère, neiger"
nageur,"nage, nageoire, nager, naguère, neiger"
naguère,"nage, nageoire, nager, nageur, neiger"
nain,"nana, nazi"
nana,nain
nanti,"nantir, natif, néant"
nantir,nanti
nappe,nippe
narrateur,nourriture
narrer,"nacrer, navrer, nourrir"
nasal,"natal, naval"
natal,"nasal, national, naturel, naval"
natif,nanti
nation,"national, notion, négation"
national,"natal, nation, nationale"
nationale,national
nature,"naturel, naître, neutre, notaire, noter"
naturel,"natal, nature"
naufrage,naufragé
naufragé,naufrage
nausée,nauséeux
nauséeux,nausée
naval,"nasal, natal, nouvel"
navet,"navette, navrant, naïveté, nouveauté"
navette,"navet, navire"
naviguer,navrer
navire,"navette, navrer, navré"
navrant,navet
navrer,"nacrer, narrer, naviguer, navire"
navré,"nacré, navire"
naze,"nage, nazi, nazisme"
nazi,"nain, naze"
nazisme,naze
naître,"nature, neutre, notaire, noter, notoire"
naïveté,"navet, nouveauté"
neige,"neiger, neigeux"
neiger,"nageoire, nager, nageur, naguère, neige"
neigeux,"neige, neiger"
nerf,"neuf, nier"
nerveux,neveux
neuf,nerf
neutre,"nature, naître, notaire, noter, notoire"
neveu,neveux
neveux,"nerveux, neveu"
niche,"nicher, nièce"
nicher,niche
nickel,nickelé
nickelé,nickel
nier,"nerf, noir"
nimber,nombre
nippe,nappe
nièce,niche
noble,noblesse
noblesse,noble
noce,note
noir,"nier, noirci, noircir, noix, nord"
noiraud,nord
noirceur,noircir
noirci,"noir, noircir"
noircir,"noir, noirceur, noirci"
noix,noir
nomade,noyade
nombre,"nimber, nombreux, nombril, novembre"
nombreux,nombre
nombril,nombre
nord,"noir, noiraud, normand"
nord-est,nord-ouest
nord-ouest,nord-est
normal,"normale, normand"
normale,normal
normand,"nord, normal"
norme,notre
notable,"note, notice, notre"
notaire,"nature, naître, neutre, note, noter"
note,"noce, notable, notaire, noter, notoire"
noter,"nature, naître, neutre, notaire, note"
notice,"notable, novice"
notifier,noter
notion,nation
notoire,"nature, naître, neutre, notaire, note"
notre,"nature, naître, neutre, norme, notable"
nouer,"noter, nourrir, noyer"
nouille,nulle
nounou,"nounours, nouveau"
nounours,nounou
nourri,"nourrice, nourrir"
nourrice,nourri
nourrir,"narrer, nouer, nourri"
nourriture,narrateur
nous,noué
nouveau,"nounou, nouvel"
nouveauté,"navet, naïveté"
nouvel,"naval, nouveau, nouvelle"
nouvelle,nouvel
noué,"nous, noyé, nuée"
novembre,nombre
novice,notice
noyade,nomade
noyer,"noter, nouer"
noyé,noué
nuage,"nage, nager"
nuance,nuancer
nuancer,nuance
nuire,nurse
nulle,nouille
numéro,numéroté
numéroté,numéro
nurse,nuire
nuée,noué
nègre,"nageoire, nager, nageur, naguère, neiger"
néant,nanti
négation,nation
négoce,négocier
négocier,négoce
négro,"nageoire, nager, nageur, naguère, neiger"
néné,néon
néon,néné
nôtre,"nature, naître, neutre, notaire, noter"
nôtres,nôtre
oasis,ouais
obliger,obligé
obligé,"obliger, oublié"
obscur,"obstruer, obséder"
observateur,observatoire
observatoire,observateur
obstiné,obsédé
obstruer,obscur
obséder,"obscur, obsédé"
obsédé,"obstiné, obséder"
obtus,obus
obus,"obtus, ours"
occase,occulte
occulte,occase
occuper,occupé
occupé,occuper
ocre,"ogre, once, orge, orme, orée"
octave,octobre
octobre,octave
odieux,oiseux
odorant,odorat
odorat,odorant
oeuvre,oeuvrer
oeuvrer,"oeuvre, ouvreur, ouvrier, ouvrir"
offense,"offensé, office, offre"
offensé,offense
office,"offense, officiel, officier, officine"
officiel,office
officier,"office, offrir"
officine,office
offrande,offre
offre,"offense, offrande"
offrir,officier
ogive,"olive, orgie"
ogre,"ocre, ogresse, orge, orme, orée"
ogresse,ogre
oindre,ondoyer
oiseau,oiseux
oiseux,"odieux, oiseau, osseux"
olive,ogive
ombrager,ombrer
ombre,"ombrelle, ombrer, ombreux"
ombrelle,ombre
ombrer,"ombrager, ombre, ombreux"
ombreux,"ombre, ombrer"
once,"ocre, oncle, onde, onze"
oncle,"once, ongle"
onde,"once, ondée, onze"
ondoyer,oindre
onduler,ondulé
ondulé,onduler
ondée,onde
ongle,oncle
onze,"once, onde, onzième"
onzième,onze
opposer,opposé
opposé,"opposer, opprimé"
opprimé,opposé
orage,"orageux, orange, orge, orgie, orgue"
orageux,orage
oraison,oursin
orange,"orage, oranger, orangé, organe"
oranger,"orange, orangé"
orangé,"orange, oranger"
orateur,oratoire
oratoire,orateur
ordre,ordure
ordure,"ordre, ordurier"
ordurier,ordure
organe,"orange, origine, ouragan"
orgasme,"orge, orgie, orgue"
orge,"ocre, ogre, orage, orgasme, orgie"
orgie,"ogive, orage, orgasme, orge, orgue"
orgue,"orage, orgasme, orge, orgie, orgueil"
orgueil,orgue
orient,"oriental, orienter"
oriental,orient
orienter,orient
original,originel
origine,"organe, ouragan"
originel,original
orme,"ocre, ogre, orge, orée"
orner,ornière
ornière,orner
ortie,orgie
orée,"ocre, ogre, orge, orme"
oser,osier
osier,oser
osseux,oiseux
otage,orage
ouais,oasis
ouate,"ouater, ouaté, ouste, outre"
ouater,"ouate, outrer"
ouaté,"ouate, outré"
oubli,"oublier, oublié"
oublier,"oubli, oublié"
oublié,"obligé, oubli, oublier"
ouest,ouste
ouragan,"organe, origine, oursin"
ourler,"ourlet, outrer"
ourlet,ourler
ours,"obus, oursin, ouïr"
oursin,"oraison, ouragan, ours"
ouste,"ouate, ouest, outre"
outrager,outrer
outrance,outre
outre,"ouate, ouste, outrance, outrer, outré"
outrer,"ouater, ourler, outrager, outre"
outré,"ouaté, outre"
ouvert,ouvrant
ouvrage,ouvragé
ouvragé,ouvrage
ouvrant,ouvert
ouvreur,"oeuvrer, ouvrier, ouvrir"
ouvrier,"oeuvrer, ouvreur, ouvrir"
ouvrir,"oeuvrer, ouvreur, ouvrier"
ouïe,ouïr
ouïr,"ours, ouïe"
pacha,"pioche, poche, péché, pêche"
pacte,"pater, patte, place"
pagaille,paille
page,"pageot, pagne, paie, pale, pape"
pageot,page
pagne,"page, panne, panse, peigne, peigné"
paie,"page, pain, pair, paire, paix"
paiement,piment
paillard,pillard
paille,"pagaille, paillé, paisible, pastille, pelle"
paillé,"paille, pelle, pilule, pull"
pain,"paie, pair, paix, paon, pari"
pair,"paie, pain, paire, paix, parc"
paire,"paie, pair, parer, phare, pire"
paisible,paille
paix,"paie, pain, pair, pari, prix"
palabre,"pale, palme"
palabrer,"palier, palper"
palace,"palette, palpable, place, placer, placé"
palais,"pelouse, plus, pouls"
pale,"page, paie, palabre, palette, palme"
paletot,"palette, plutôt"
palette,"palace, pale, paletot, palme, plutôt"
palier,"palabrer, palmier, palper, palpiter, panier"
palme,"palabre, pale, palette, paluche, paume"
palmier,"palier, plumer"
palpable,palace
palper,"palabrer, palier, palpiter, papier, parler"
palpiter,"palier, palper, papier"
paluche,"pale, palme, peluche, pouliche"
panache,"panne, panse, penché, punch, péniche"
panard,"peinard, pinard"
panier,"palier, paniquer, panser, papier, parier"
panique,"panne, panse"
paniquer,"panier, panser, piquer"
panne,"pagne, panache, panique, panneau, panse"
panneau,panne
panse,"pagne, panache, panique, panne, panser"
panser,"panier, paniquer, panse, passer, penser"
pantalon,pantin
panthère,patère
panthéon,pantin
pantin,"pantalon, panthéon, patin, patine, ponton"
pantois,patois
paon,"pain, pion, plan, pont"
papa,pape
pape,"page, paie, pale, papa, paye"
papeterie,"papoter, pupitre"
papier,"palier, palper, palpiter, panier, parier"
papoter,"papeterie, pupitre"
paquebot,paquet
paquet,"paquebot, parquet, pasque, piquet, plaque"
par-ci,"parc, percée, porc"
par-dessous,"par-dessus, pardessus"
par-dessus,"par-dessous, pardessus"
parabole,"parade, parage, parbleu, parole"
parade,"parabole, parader, paradis, paradoxe, parage"
parader,"parade, partir, perdre, perdreau, produire"
paradis,parade
paradoxe,"parade, parage, parole"
parage,"page, parabole, parade, paradoxe, parasite"
paralysie,paralysé
paralysé,"paralysie, parlé"
parapet,"parent, part, péripétie"
parapluie,périple
parasite,"parade, parage, partie, poursuite, preste"
parasol,"pareil, persil"
paravent,"parent, prévoyant"
paraître,"parade, parage, partie, partir, parure"
parbleu,parabole
parc,"pair, par-ci, pari, part, paré"
parce qu,parce que
parce que,parce qu
parcelle,parole
parcourir,"procurer, procureur"
pardessus,"par-dessous, par-dessus"
pardi,"parade, pari, paria, parmi, parodie"
pardon,"parrain, patron"
pareil,"parasol, parlé, parole, perle, prolo"
parement,"parent, purement"
parent,"parapet, paravent, parement, parenté, parfait"
parenté,"parent, parlé, paré"
parer,"paire, parfumer, parier, parler, parloir"
paresse,"parade, parage, paroisse, parole, partie"
parfaire,"parade, parage, partie, parure, préféré"
parfait,"parent, part, profit, préfet"
parfum,"parfumer, parfumé"
parfumer,"parer, parfum, parier, parler, paumer"
parfumé,"parfum, parlé, paré"
pari,"paie, pain, pair, paix, parc"
paria,"pardi, pari, parmi, paroi, parti"
parier,"palier, panier, papier, parer, parfumer"
parigot,"parent, part"
parisien,"persan, prison"
parlant,part
parlementaire,parlementer
parlementer,parlementaire
parler,"palier, palper, parer, parfumer, parier"
parleur,"parler, parloir, partir, perler"
parloir,"parer, parier, parler, parleur, perler"
parlé,"paralysé, pareil, parenté, parfumé, parole"
parmi,"pardi, pari, paria, paroi, parti"
parodie,"parade, parage, pardi, parure, perdu"
paroi,"pardi, pari, paria, parmi, parti"
paroisse,"paresse, parole, partie, presse, pressé"
paroissien,"persuasion, pression, prussien"
parole,"parabole, paradoxe, parcelle, pareil, paresse"
parquer,partir
parquet,"paquet, parent, part"
parrain,"pardon, perron"
parsemer,"parer, parier, parler, présumer"
part,"pair, parapet, parc, parfait, pari"
partage,"parage, parole, partagé, parure, protégé"
partager,"parage, parer, parier, parler, partir"
partagé,"parlé, partage, paré, protégé"
partance,"parade, parage, partie"
partant,"part, portant, pourtant"
parterre,"partie, parure"
parti,"pardi, pari, paria, parmi, paroi"
particule,protocole
partie,"parasite, paraître, paresse, parfaire, parier"
partiel,"parti, partie, partir, portail"
partir,"parader, paraître, parier, parleur, parquer"
partout,"parent, part, pirouette"
partouze,"parole, partie, parure"
parure,"paraître, parer, paresse, parfaire, parier"
parvenir,"parer, parier, parler, partir, provenir"
parvenu,prévenu
paré,"pair, parc, parenté, parfumé, pari"
pasque,"paquet, passage, pastèque, plaque, puisque"
passage,pasque
passager,passer
passant,puissant
passe,"panse, passer, passeur, passoire, passé"
passer,"panser, passager, passe, passeur, passoire"
passeur,"passe, passer, passoire, pisser, pisseur"
passif,"passion, poussif"
passion,"passif, poisson, poussin"
passionner,poissonnière
passoire,"passe, passer, passeur, pisser, pisseur"
passé,"passe, pisse, pousse, poussé, poussée"
pastel,"pasteur, postal"
pasteur,"pastel, pester, poster, postier, posture"
pastille,paille
pastis,patois
pastèque,pasque
patate,"patati, patriote, patte, petit"
patati,"patate, patte, petit"
patauger,"pater, potager"
patelin,patron
pater,"pacte, parer, patauger, patrie, patte"
patience,"patine, pitance, potence"
patin,"pain, pantin, parti, patine, patiner"
patine,"pantin, partie, patience, patin, patiner"
patiner,"patin, patine, piétiner"
patio,"parti, patin"
patois,"pantois, pastis, puits"
patrie,"parier, partie, pater, patine, patriote"
patriote,"patate, patine, patrie, patte"
patron,"pardon, patelin, plastron, poitrine, poterne"
patrouille,poutrelle
patte,"pacte, patate, patati, pater, patriote"
patère,"panthère, pater, patrie, paître, pieuter"
paume,"palme, paumer, paumé, pause, plume"
paumer,"parfumer, paume, plumer, psaume, pâmer"
paumé,paume
paupière,"papier, pauvre, piper, pépère"
pause,"panse, passe, paume, phase"
pauvre,"parure, paupière, pauvreté, pieuvre, poivre"
pauvreté,"pauvre, poivrot, pureté"
pavé,"paré, payé"
payant,"paysan, peint, pente, point, pointe"
paye,"page, paie, pale, pape, payer"
payer,"parer, pater, paye"
pays,"paye, paysan, payé"
paysage,"paye, paysan"
paysan,"payant, pays, paysage, poison"
payé,"paré, pavé, paye, pays"
paître,"paraître, pater, patrie, patère, pieuter"
peau,"peuh, peur, pieu, pneu"
peigne,"pagne, peigner, peigné, peindre, peine"
peigner,"peigne, peignoir, peigné, peiner"
peignoir,"peigner, peiner"
peigné,"pagne, peigne, peigner, pigeon, pogne"
peinard,"panard, pinard"
peindre,"peigne, penderie, pendre, poindre, pondre"
peine,"peigne, peiner, peint, peinture, pente"
peiner,"panier, peigne, peigner, peignoir, peine"
peint,"payant, peine, peintre, pente, petit"
peintre,"peigne, peint, peinture, pianoter, pointer"
peinture,"peine, peintre, pianoter, pointer, puanteur"
pelage,"pelisse, pelouse, peluche, plage, poulaga"
peler,"palier, pelle, pelure, perle, perler"
pelisse,"pelage, pelle, pelote, pelure, plissé"
pelle,"paille, paillé, peler, pelisse, pelletée"
pelletée,"pelle, pelote"
pelote,"pelisse, pelletée, peloter, peloton, peluche"
peloter,"pelote, piloter, plâtre"
peloton,"pelote, platane, platine"
pelouse,"palais, pelage, pelle, plus, pouls"
peluche,"paluche, pelage, pelle, pelote, pouliche"
pelure,"palier, peler, pelisse, piler, pilier"
penaud,"pendu, pinède"
pencher,"penché, perche"
penché,"panache, pencher, punch, péniche"
penderie,"peindre, pendre, poindre, pondre"
pendre,"peindre, penderie, perdre, poindre, pondre"
pendu,"penaud, pendule, perdu, pinède"
pendule,"pendu, pensée, pente"
pensant,pesant
penser,"panser, peiner, penseur, pensée, peser"
penseur,"panser, penser"
pensif,pension
pension,"pensif, pinson"
