target_word,similar_words
lustrer,"lustre, lustré"
lustré,"lester, lustre, lustrer"
lutin,"laiton, latin, litanie"
lutte,"latte, layette, lutter, lutteur"
lutter,"lettre, lettré, lutte, lutteur"
lutteur,"lettre, lettré, lutte, lutter"
luxe,lune
lycée,lycéen
lycéen,"lacune, leçon, lycée"
là-dessous,là-dessus
là-dessus,là-dessous
lâche,"louche, lâcher, lâcheté"
lâcher,"loucher, lâche, lâcheté, lécher"
lâcheté,"lâche, lâcher"
lèpre,"laper, louper, lèvre"
lèvre,"laver, laveur, lavoir, lever, levier"
lécher,"loucher, lâcher"
légal,légat
légat,légal
légation,légion
légende,légume
léger,"liguer, loger, logeur, léguer"
légion,"lagune, ligne, lignée, légation"
légitime,légume
léguer,"liguer, loger, logeur, léger, légume"
légume,"légende, légitime, léguer"
lévrier,"livrer, livreur"
lézard,lézarder
lézarder,lézard
maboul,"meuble, meublé, mobile"
macabre,machine
machin,"machinal, machine"
machinal,machin
machine,"macabre, machin"
maculer,miauler
madame,médium
madone,médian
madrier,"marier, mariner, modérer"
magazine,magie
mage,"magie, magique, mare, marge"
magie,"magazine, mage, maire, mamie, manie"
magique,mage
magma,maman
magner,"magnifier, mander, manger, manier"
magnifier,magner
magot,"muguet, mégot"
maigre,"maigreur, maigrir, maire, mairie, malingre"
maigreur,"maigre, maigrir, maugréer"
maigrir,"maigre, maigreur, mairie, maugréer"
mail,"maille, main, mais, mari, miel"
maille,"mail, maillet, maillon, maillot, malle"
maillet,"maille, maillot, mollet"
maillon,"maille, maillot, main, million, moellon"
maillot,"maille, maillet, maillon, mollet"
main,"mail, maillon, maints, mais, malin"
maintes,"maints, mais"
maintien,"martien, mention, menton, monotone, monotonie"
maints,"main, maintes"
maire,"magie, maigre, mairie, mamie, manie"
mairie,"maigre, maigrir, maire, marier, marine"
mais,"mail, main, maintes, maison, marais"
maison,mais
majeur,major
major,majeur
malade,"maladie, maladif, mélodie"
maladie,"malade, maladif, malaise, malice, malle"
maladif,"malade, maladie"
malaise,"maladie, malaisé, malle"
malaisé,"malaise, malgré"
malaxer,malheur
malgré,malaisé
malheur,malaxer
malice,"maladie, malingre, maléfice, milice"
malin,"main, marin, matin, melon, moulin"
malingre,"maigre, malice, mélanger"
malle,"maille, maladie, malaise, mallette, mille"
mallette,malle
maléfice,malice
maman,"magma, mamelon"
mamelle,"mamie, marelle"
mamelon,"maman, melon"
mamie,"magie, maire, mamelle, manie"
manager,"manger, mangeur, manoir, ménager, ménagerie"
manche,"manchette, manchon, manchot, manette, manière"
manchette,manche
manchon,"manche, manchot"
manchot,"manche, manchon, mandat"
mandarin,"mandarine, mondain"
mandarine,mandarin
mandat,"manchot, manquant"
mander,"magner, manger, manier, mendier, minauder"
manette,"manche, mangue, manie, manière, manque"
manger,"magner, manager, mander, mangeur, mangue"
mangeur,"manager, manger, manoir, ménager, ménagerie"
mangue,"manette, manger, maniaque, manière, manque"
maniaque,"mangue, manie, manque, manqué"
manie,"magie, maire, mamie, manette, maniaque"
maniement,monument
manier,"magner, mander, manger, manie, manipuler"
manif,manie
manipuler,manier
manière,"manche, manette, mangue, manier, manoir"
manoir,"manager, mangeur, manier, manière, manquer"
manquant,mandat
manque,"manette, mangue, maniaque, manière, manquer"
manquer,"manoir, manque, manqué, marquer, masquer"
manqué,"maniaque, manque, manquer, marqué, masqué"
mante,"manie, manière, manteau, marne, mater"
manteau,"mante, marteau, minet, minuit, minute"
manuel,"mangue, manque"
manège,"manette, manger, mangue, ménage"
maquereau,"moquer, moquerie, moqueur"
maquette,"moquette, muette"
maquis,marquis
marais,"mais, mars, moeurs, morose, mors"
maraud,"marchand, mardi, merde, myriade"
maraîcher,"marcher, marcheur"
marbre,"marbrer, mare, marelle, mariage, marmite"
marbrer,"marbre, marrer, martyr"
marc,"marche, marché, mare, mari, mark"
marchand,maraud
marche,"manche, marc, marcher, marcheur, marché"
marcher,"maraîcher, marche, marcheur, marché, martyr"
marcheur,"maraîcher, marche, marcher, marier, marrer"
marché,"marc, marche, marcher"
mardi,"maraud, mari, marin, marié, martini"
mare,"mage, maire, marbre, marc, marelle"
marelle,"mamelle, marbre, marche, mare, marge"
marge,"mage, magie, maire, mare, marelle"
margelle,marge
mari,"mail, main, mais, marc, mardi"
mariage,"marbre, marche, mare, marelle, marge"
marier,"madrier, mairie, manier, marcheur, mari"
marigot,marrant
marin,"main, malin, mardi, mari, marine"
marine,"mairie, marelle, mari, marier, marin"
mariner,"madrier, marier, marin, marine, martyr"
maritime,"marine, martien, martyre"
marié,"mardi, mari, marin, marée"
mark,"marc, mare, mari, mars"
marmite,"marbre, marche, mare, marelle, marge"
marmot,"marmite, marrant"
marne,"maire, manie, mante, mare, marelle"
marocain,marin
maroquin,marin
marotte,"marbre, marche, mare, marelle, marge"
marque,"manque, marelle, mariage, marmite, marotte"
marquer,"manquer, marque, marqué, martyr, masquer"
marquis,"maquis, marque, marqué, mars"
marqué,"manqué, marque, marquer, marquis, masqué"
marraine,"marine, marne, marre, marron"
marrant,"marigot, marmot"
marre,"maire, marbre, mare, marelle, marge"
marrer,"marbre, marbrer, marcheur, mare, marier"
marron,"marraine, martien"
mars,"mais, marais, marc, mare, mari"
marteau,"manteau, mort, muret, mérite"
marteler,"marier, marrer, martyr"
martial,"matinal, mortel"
martien,"maintien, maritime, marron, martinet, martini"
martinet,"marine, martien, martini, miroitant, méritant"
martini,"mardi, mari, martien, martinet"
martyr,"marbrer, marcher, mariner, marquer, marteler"
martyre,"marche, mare, marelle, marge, mariage"
marxisme,"marine, maxime"
marxiste,marine
marécage,"marche, marge, marée"
marée,"maire, mare, marelle, marge, mariage"
masque,"manque, marque, masquer, masqué, massage"
masquer,"manquer, marquer, masque, masqué"
masqué,"manqué, marqué, masque, masquer, mosaïque"
massacre,"massage, masse, massue, masure"
massacrer,masser
massage,"masque, massacre, masure, maussade, message"
masse,"massacre, masser, masseur, massue, mess"
masser,"massacrer, masse, masseur, massue, mauser"
masseur,"masse, masser, mousser"
massue,"masque, massacre, masse, masser, masure"
mastiquer,moustiquaire
masure,"masque, massacre, massage, massue, maure"
matador,mater
match,maths
matelas,maths
mater,"mante, matador, matière, matériau, maître"
maths,"match, matelas"
matin,"main, malin, marin, matinal, matinée"
matinal,"martial, matin"
matinée,"matin, maton, matrice, matrone, mitan"
matière,"manière, mater, matrice, matrone, matériau"
maton,"matin, matinée, matou, maçon, mitan"
matou,maton
matraque,marque
matrice,"matinée, matière"
matrone,"matinée, matière, mitron"
matériau,"mater, matière, maître, mitre, moiteur"
maudire,"maudit, mauve, modéré, moudre"
maudit,maudire
maugréer,"maigreur, maigrir, mauser"
maure,"maire, mare, marge, marne, marre"
mauser,"masser, masure, maugréer, mesure, mesuré"
maussade,massage
mauve,"maudire, maure"
maxime,"marxisme, maximum"
maximum,maxime
mayonnaise,miennes
maçon,"maton, mécano, mécène"
maçonner,maçonnerie
maçonnerie,maçonner
maître,"mater, matière, matériau, maîtresse, maîtrise"
maîtresse,maître
maîtrise,"maître, motorisé"
maïa,maïs
maïs,"mais, mars, maïa"
meilleur,"millier, mollir, mouiller"
melon,"malin, mamelon, moulin"
membrane,membre
membre,membrane
menace,"menacer, menacé, menotte, mince, monceau"
menacer,"menace, menacé, meneur, menteur, mentir"
menacé,"menace, menacer, mince, monceau"
mendiant,mondanité
mendier,"mander, meneur, menteur, merdier, minauder"
mener,"manier, manière, manoir, meneur, miner"
meneur,"manier, manière, manoir, menacer, mendier"
menotte,"manette, menace"
mensuel,mental
mental,mensuel
menteur,"menacer, mendier, meneur, mentir, metteur"
mention,"maintien, mentir, menton, monotone, monotonie"
mentir,"menacer, menteur, mention, miniature, minuter"
menton,"maintien, mention, monotone, monotonie, munition"
menu,"meuf, mien"
menuisier,monsieur
mercerie,"mercier, mercure"
merci,"marc, mercier, mercredi, morceau"
mercier,"mercerie, merci, mercure, merdier"
mercredi,merci
mercure,"mercerie, mercier, merde, merle"
merde,"maraud, mardi, mercure, merder, merdeux"
merder,"merde, merdeux, merdier, mirador, mordoré"
merdeux,"merde, merder"
merdier,"mendier, mercier, merder, merdique, mirador"
merdique,"merde, merdier"
merle,"mercure, merde, meule, moral, morale"
mess,"masse, massue, messe, mets, miss"
message,"massage, mesure"
messager,massage
messe,"masse, massue, mess, miss, mousse"
mesure,"masure, mauser, message, mesurer, mesuré"
mesurer,"mesure, mesuré"
mesuré,"masure, mauser, mesure, mesurer, miser"
mets,"mess, muet, métis"
metteur,"menteur, mettre"
mettre,"metteur, miette, muette"
meuble,"maboul, meubler, meublé, meule, meurtre"
meubler,"meuble, meublé, mobilier"
meublé,"maboul, meuble, meubler, mobile"
meuf,menu
meule,"merle, meuble, meurtre, meute, moule"
meurtre,"martyr, martyre, meuble, meule, meurtri"
meurtri,"martyr, martyre, meurtre, miroiter, mortier"
meurtrier,meurtrir
meurtrir,meurtrier
meute,"meule, muter"
miam,mica
miauler,"maculer, minauder, molaire, mouler, moulure"
mica,miam
miche,"miché, microbe, mince, mioche, moche"
miché,"miche, mioche, moche, mouche, mèche"
micro,microbe
microbe,"miche, micro"
miel,"mail, mien, mine, mire, mise"
mielleux,"mieux, moelleux"
mien,"main, menu, miel, mienne, miens"
mienne,"mien, miennes, monnaie, moyenne"
miennes,"mayonnaise, mienne"
miens,"mien, minus, moins"
miette,"mettre, mirette, motte, mouette, muette"
mieux,"mielleux, miteux"
mignon,moignon
milice,"malice, milicien, milieu, millième"
milicien,"milice, million"
milieu,"milice, millier"
militaire,militer
militer,"militaire, millier"
mille,"maille, malle, millième, mlle, moelle"
milliard,"millier, mollard"
millier,"meilleur, milieu, militer, milliard, millième"
million,"maillon, milicien, moellon"
millième,"milice, mille, millier"
mimer,"miner, mirer, miser, mémoire, mémère"
mimosa,mêmes
minable,"mince, mine, minime, minute, minutie"
minaret,"minorité, minuit"
minauder,"mander, mendier, miauler, miner, mineur"
mince,"menace, menacé, miche, minable, minceur"
minceur,"menacer, mince, mineur, minuter"
mine,"main, miel, mien, minable, mince"
miner,"manier, manière, manoir, mener, meneur"
minet,"mante, manteau, mince, mine, miner"
mineur,"manier, manière, manoir, mener, meneur"
miniature,"menteur, mentir, minuter, minuterie, moniteur"
minime,"minable, minimum, ministre, minutie"
minimum,minime
ministre,"minime, ministère, minute, monastère, monstre"
ministère,"ministre, monastère, monstre"
minorité,minaret
minuit,"mante, manteau, minaret, minet, minute"
minus,"miens, moins"
minute,"mante, manteau, minable, minet, ministre"
minuter,"menteur, mentir, minceur, mineur, miniature"
minuterie,"menteur, mentir, miniature, minute, minuter"
minutie,"mante, manteau, minable, mince, mine"
mioche,"miche, miché, moche, mouche, mèche"
miracle,"mire, mirette"
mirador,"merder, merdier, mirer, miroir, mordoré"
mirage,"marge, mariage, mirette, morgue"
mire,"maire, mare, miel, mien, mine"
mirer,"maire, marier, marre, mimer, miner"
mirette,"marotte, miette, miracle, mirage, mire"
miroir,"marier, marre, mirador, mirer, miroiter"
miroitant,"martinet, méritant"
miroiter,"martyr, martyre, meurtre, meurtri, mirer"
mise,"mais, miel, mien, mine, mire"
miser,"masure, mauser, mesure, mesuré, mimer"
miss,"mais, masse, massue, mess, messe"
missel,"mise, miss, mistral"
mission,"moisson, mousson"
missive,"mise, misère"
mistral,missel
misère,"masure, mauser, mesure, mesuré, miser"
mitan,"matin, matinée, maton, mouton, mutin"
mitard,"motard, moutard, moutarde"
mite,"miel, mien, mine, mire, mise"
miteux,"mieux, mite"
mitrailler,mitrailleur
mitrailleur,mitrailler
mitre,"maire, mater, matière, matériau, maître"
mitron,matrone
mixte,"mite, mitre, moite"
mlle,"maille, malle, mille, moelle, mollo"
mobile,"maboul, meuble, meublé, mobilier"
mobilier,"meubler, millier, mobile"
moche,"miche, miché, mioche, mouche, mèche"
modalité,modelé
mode,"modelé, moderne, modeste, monde, moue"
modeler,"modelé, moduler"
modelé,"modalité, mode, modeler, modèle"
moderne,"mode, modèle"
modeste,"mode, modestie, modèle"
modestie,modeste
modifier,moduler
moduler,"modeler, modifier, mouiller, mouler"
modèle,"modelé, moderne, modeste"
modérer,"madrier, modéré"
modéré,"maudire, modérer, moudre"
moelle,"maille, malle, mille, mlle, moelleux"
moelleux,"mielleux, moelle"
moellon,"maillon, million, moelle"
moeurs,"marais, mars, morose, mors, moteur"
moignon,mignon
moindre,"mander, mendier, minauder, moite, méandre"
moine,"mince, mine, miner, minet, moineau"
moineau,"moine, monceau"
moins,"miens, minus, moine, mois, moisi"
moire,"maire, mire, mirer, mitre, moine"
moiré,moire
mois,"mais, mise, miss, moins, moisi"
moisi,"moins, mois, moisir"
moisir,"masure, mauser, mesure, mesuré, miser"
moisson,"mission, mousson"
moite,"mite, mitre, mixte, moindre, moine"
moiteur,"mater, matière, matériau, maître, mitre"
molaire,"miauler, molosse, mouler, moulure, mêler"
mollard,milliard
mollement,mollet
mollet,"maillet, maillot, moelle, mollement"
mollir,"meilleur, millier, mouiller"
mollo,"maille, malle, mille, mlle, moelle"
molosse,molaire
moment,monument
momi,mois
monarque,"marque, montre"
monastère,"ministre, ministère, monstre, montre"
monceau,"menace, menacé, mince, moineau, morceau"
mondain,mandarin
mondanité,mendiant
monde,"mode, moine, monnaie, monocle, monstre"
mondial,mongol
mongol,mondial
moniteur,"menteur, mentir, miniature, minuter, minuterie"
monnaie,"mienne, monde, monocle, monstre, montre"
monocle,"monde, monnaie, monstre, montage, montre"
monotone,"maintien, mention, menton, monotonie, monstre"
monotonie,"maintien, mention, menton, monotone, munition"
monsieur,"menuisier, monter"
monstre,"ministre, ministère, monastère, monde, monnaie"
mont,"mante, manteau, minet, minuit, minute"
montage,"monde, monocle, monstre, montant"
montagne,"montre, montée"
montant,"mont, montage"
monter,"menteur, mentir, miniature, minuter, minuterie"
montre,"menteur, mentir, miniature, minuter, minuterie"
montrer,"monstre, monter, montre, monture"
monture,"menteur, mentir, miniature, minuter, minuterie"
monté,"mante, manteau, minet, minuit, minute"
montée,"mante, manteau, minet, minuit, minute"
monument,"maniement, moment"
monétaire,"menteur, mentir, miniature, minuter, minuterie"
moquer,"maquereau, moquerie, moqueur, mouler"
moquerie,"maquereau, moquer, moqueur"
moquette,"maquette, muette"
moqueur,"maquereau, moquer, moquerie"
moral,"merle, morale, mural"
morale,"merle, moral, moraliste, morbide, morsure"
moraliste,morale
morbide,"morale, mordre, morgue, morne, morose"
morceau,"marc, merci, monceau"
mordant,"mort, mourant"
mordoré,"merder, merdier, mirador, mordre"
mordre,"merder, merdier, mirador, morbide, mordoré"
morfondre,mordre
morgue,"marge, mariage, mirage, morbide, morue"
morne,"marin, marine, marne, moine, moire"
morose,"marais, mars, moeurs, morbide, mors"
morphine,morne
mors,"marais, mars, moeurs, mois, morose"
morsure,"morale, morbide, morne, morose, morve"
mort,"marteau, mont, mordant, mors, mortel"
mortel,"martial, mort"
mortier,"martyr, martyre, meurtre, meurtri, miroiter"
mortuaire,"martyr, martyre, meurtre, meurtri, miroiter"
morue,"moire, morbide, morgue, morne, morve"
morve,"moire, morbide, morne, morsure, morue"
morveux,morve
mosaïque,"masque, masqué, mosquée, musique"
mosquée,"masque, masqué, mosaïque, musique"
motard,"mitard, moutard, moutarde"
moteur,"mater, matière, matériau, maître, mitre"
motiver,"mortier, moteur"
moto,"mont, mort"
motorisé,maîtrise
motte,"miette, moite, mouette, muette"
mouche,"miche, miché, mioche, moche, moucher"
moucher,"mouche, mouchoir, mourir, mouvoir, mâcher"
moucheron,mouron
mouchoir,"moucher, mourir, mâcher, mâchoire"
moudre,"maudire, modéré, mordre, mouette, moutarde"
moue,"mode, morue, mouette, moule, moulure"
mouette,"miette, motte, mouche, moudre, moue"
moufle,"mouette, mouflet, mouflette, moule, mouler"
mouflet,"moufle, moulant, mourant, mouvant"
mouflette,moufle
moufter,"mouiller, mourir, mouvoir"
mouiller,"meilleur, millier, moduler, mollir, moufter"
mouillé,"maille, malle, mille, mlle, moelle"
moulant,"mouflet, moulinet, mourant, mouvant"
moule,"meule, morue, moue, mouette, moufle"
mouler,"miauler, moduler, molaire, moquer, moufle"
moulin,"malin, melon, moulinet, mousson"
moulinet,"moulant, moulin, moult"
moult,"moule, moulinet, mourant, mouvant, mulet"
moulure,"miauler, molaire, mouche, moue, mouette"
mourant,"mordant, mouflet, moulant, moult, mouvant"
mourir,"marier, marre, mirer, miroir, moucher"
mouron,"marin, marine, marne, morne, moucheron"
mousse,"masse, massue, mess, messe, miss"
mousser,"masser, masseur, mourir, mousse, moussu"
mousseron,mouron
mousseux,"mousse, moussu"
mousson,"mission, moisson, moulin, mousse, moussu"
moussu,"masse, massue, mess, messe, miss"
moustache,"mouche, moustachu"
moustachu,moustache
moustiquaire,mastiquer
moustique,mystique
moutard,"mitard, motard, moutarde"
moutarde,"mitard, motard, moudre, moutard"
mouton,"matin, matinée, maton, mitan, mouron"
mouvant,"mouflet, moulant, moult, mourant"
mouvoir,"moucher, moufter, mouler, mousser"
moyen,moyenne
moyenne,"mienne, monnaie, moyen"
muer,"moue, muet, mule, murer, muter"
muet,"mets, moue, muer, muette, muguet"
muette,"maquette, mettre, miette, moquette, motte"
mufle,"meule, moufle, moule, mule, mulet"
mugir,"maigre, munir"
muguet,"magot, muet, mégot"
mule,"meule, mlle, moue, moule, muer"
mulet,"meule, moule, moult, muet, mufle"
munir,"manier, manière, manoir, mener, meneur"
munition,"maintien, mention, menton, monotone, monotonie"
muraille,"maille, marelle"
mural,"merle, moral, morale"
murer,"marier, marre, maure, mirer, miroir"
muret,"marteau, maure, mort, muet, mulet"
murette,"marotte, mirette, mouette, muette, muret"
murmure,murette
murmurer,murer
muscle,"muscler, musclé, musette, musical, musique"
muscler,"muscle, musclé, musculaire"
musclé,"muscle, muscler, musical"
musculaire,muscler
musette,"mouette, muette, murette, muscle, musique"
musical,"muscle, musclé"
musique,"masque, masqué, mosaïque, mosquée, muscle"
musée,"musette, musique"
mutation,mutin
muter,"mater, matière, matériau, maître, meute"
mutiler,mutilé
mutilé,"mutiler, mutuel, métal"
mutin,"matin, matinée, maton, mitan, mouton"
mutuel,"mutilé, métal"
myope,myopie
myopie,myope
myriade,"maraud, mardi, merde"
mystique,moustique
mythe,mythique
mythique,mythe
mâchefer,mâcher
mâcher,"moucher, mouchoir, mâchefer, mâchoire, mâchonner"
mâchoire,"moucher, mouchoir, mâcher"
mâchonner,mâcher
mâle,"mlle, mule, môle"
mâture,"mater, matière, matériau, maître, mitre"
mèche,"miche, miché, mioche, moche, mouche"
mère,"mare, mire, mètre, mémère"
mètre,"mater, matière, matériau, maître, mitre"
méandre,"mander, mendier, minauder, moindre"
mécano,"maçon, mécène"
mécène,"maçon, mécano"
médaille,maille
médecin,"médecine, médian"
médecine,médecin
médian,"madone, médecin"
méditer,mériter
médium,"madame, médius"
médius,"médium, méduse, médusé"
méduse,"médius, méduser, médusé"
méduser,"méduse, médusé"
médusé,"médius, méduse, méduser"
méfier,métier
mégot,"magot, muguet"
mélange,"mélangé, mélodie, mélopée, mésange"
mélanger,"malingre, manger, ménager"
mélangé,mélange
mélodie,"malade, maladie, mélange"
mélopée,mélange
mémoire,"mimer, moire, mémère"
mémère,"mimer, mère, mémoire"
mémé,même
ménage,"mangue, manège, ménager, ménagerie"
ménager,"manager, manger, mangeur, mélanger, ménage"
ménagerie,"manager, manger, mangeur, ménage, ménager"
mépris,"méprise, mépriser"
méprise,mépris
mépriser,mépris
méritant,"martinet, miroitant"
mérite,"marteau, mort, muret, mériter, méritoire"
mériter,"martyr, martyre, meurtre, meurtri, miroiter"
méritoire,"martyr, martyre, meurtre, meurtri, miroiter"
mésange,mélange
métal,"mutilé, mutuel"
méthode,"métrage, métèque"
métier,"mater, matière, matériau, maître, mitre"
métis,mets
métrage,"méthode, métèque, météore"
métro,"mater, matière, matériau, maître, mitre"
métèque,"méthode, métrage, météore"
météo,"métro, météore"
météore,"mater, matière, matériau, maître, mitre"
mêler,"miauler, molaire, mouler, moulure, mêlée"
mêlé,mêlée
mêlée,"mêler, mêlé"
même,"mémé, mêmes, môme"
mêmes,"mimosa, même"
môle,"mlle, mule, mâle, môme"
môme,"même, môle"
mûrir,"marier, marre, mirer, miroir, mourir"
nacelle,nacre
nacre,"nacelle, nacrer, nacré"
nacrer,"nacre, narrer, navrer"
nacré,"nacre, navré"
nage,"nager, nageur, naguère, naze, nuage"
nageoire,"nager, nageur, naguère, neiger, nègre"
nager,"nage, nageoire, nageur, naguère, neiger"
nageur,"nage, nageoire, nager, naguère, neiger"
naguère,"nage, nageoire, nager, nageur, neiger"
nain,"nana, nazi"
nana,nain
nanti,"nantir, natif, néant"
nantir,nanti
nappe,nippe
narrateur,"narrer, nourriture"
narrer,"nacrer, narrateur, navrer, nourrir"
nasal,"natal, naval"
natal,"nasal, national, naturel, naval"
natif,nanti
nation,"national, notion, négation"
national,"natal, nation, nationale"
nationale,national
nature,"naturel, naître, neutre, notaire, noter"
naturel,"natal, nature"
naufrage,naufragé
naufragé,naufrage
nausée,nauséeux
nauséeux,nausée
naval,"nasal, natal, nouvel"
navet,"navette, navrant, naïveté, nouveauté"
navette,"navet, navire"
naviguer,navrer
navire,"navette, navrer, navré"
navrant,navet
navrer,"nacrer, narrer, naviguer, navire"
navré,"nacré, navire"
naze,"nage, nazi, nazisme"
nazi,"nain, naze"
nazisme,naze
naître,"nature, neutre, notaire, noter, notoire"
naïveté,"navet, nouveauté"
neige,"neiger, neigeux"
neiger,"nageoire, nager, nageur, naguère, neige"
neigeux,"neige, neiger"
nerf,"neuf, nier"
nerveux,neveux
neuf,nerf
neutre,"nature, naître, notaire, noter, notoire"
neveu,neveux
neveux,"nerveux, neveu"
niche,"nicher, nièce"
nicher,niche
nickel,nickelé
nickelé,nickel
nier,"nerf, noir"
nimber,nombre
nippe,nappe
nièce,niche
noble,noblesse
noblesse,noble
noce,note
noir,"nier, noirci, noircir, noix, nord"
noiraud,nord
noirceur,noircir
noirci,"noir, noircir"
noircir,"noir, noirceur, noirci"
noix,noir
nomade,noyade
nombre,"nimber, nombreux, nombril, novembre"
nombreux,nombre
nombril,nombre
nord,"noir, noiraud, normand"
nord-est,nord-ouest
nord-ouest,nord-est
normal,"normale, normand"
normale,normal
normand,"nord, normal"
norme,notre
notable,"note, notice, notoire, notre"
notaire,"nature, naître, neutre, note, noter"
note,"noce, notable, notaire, noter, notoire"
noter,"nature, naître, neutre, notaire, note"
notice,"notable, novice"
notifier,noter
notion,nation
notoire,"nature, naître, neutre, notable, notaire"
notre,"nature, naître, neutre, norme, notable"
nouer,"noter, nourrir, noyer"
nouille,nulle
nounou,"nounours, nouveau"
nounours,nounou
nourri,"nourrice, nourrir"
nourrice,nourri
nourrir,"narrer, nouer, nourri"
nourriture,narrateur
nous,noué
nouveau,"nounou, nouvel"
nouveauté,"navet, naïveté"
nouvel,"naval, nouveau, nouvelle"
nouvelle,nouvel
noué,"nous, noyé, nuée"
novembre,nombre
novice,notice
noyade,nomade
noyer,"noter, nouer"
noyé,noué
nuage,"nage, nager"
nuance,nuancer
nuancer,nuance
nuire,nurse
nulle,nouille
numéro,numéroté
numéroté,numéro
nurse,nuire
nuée,noué
nègre,"nageoire, nager, nageur, naguère, neiger"
néant,nanti
négation,nation
négliger,négligé
négligé,négliger
négoce,négocier
négocier,négoce
négro,"nageoire, nager, nageur, naguère, neiger"
néné,néon
néon,néné
nôtre,"nature, naître, neutre, notaire, noter"
nôtres,nôtre
oasis,ouais
obliger,"obligé, oublier"
obligé,"obliger, oublié"
obscur,"obscurcir, obstruer, obséder"
obscurcir,obscur
observateur,observatoire
observatoire,observateur
obstiné,obsédé
obstruer,obscur
obséder,"obscur, obsédé"
obsédé,"obstiné, obséder"
obtus,obus
obus,"obtus, ours"
occase,occulte
occulte,occase
occuper,occupé
occupé,occuper
ocre,"ogre, once, orge, orme, orée"
octave,octobre
octobre,octave
odieux,oiseux
odorant,odorat
odorat,odorant
oeillet,"oreille, oseille"
oeuvre,oeuvrer
oeuvrer,"oeuvre, ouvreur, ouvrier, ouvrir"
offense,"offenser, offensif, offensé, office, offrande"
offenser,offense
offensif,offense
offensé,offense
office,"offense, officiel, officier, officine"
officiel,office
officier,"office, offrir"
officine,office
offrande,"offense, offre"
offre,"offense, offrande"
offrir,officier
ogive,"olive, orgie"
ogre,"ocre, ogresse, orge, orme, orée"
ogresse,ogre
oindre,ondoyer
oiseau,oiseux
oiseux,"odieux, oiseau, osseux"
olive,ogive
ombrager,ombrer
ombre,"ombrelle, ombrer, ombreux"
ombrelle,ombre
ombrer,"ombrager, ombre, ombreux"
ombreux,"ombre, ombrer"
once,"ocre, oncle, onde, onze"
oncle,"once, ongle"
onde,"once, ondée, onze"
ondoyer,oindre
onduler,ondulé
ondulé,onduler
ondée,onde
ongle,oncle
onze,"once, onde, onzième"
onzième,onze
opposer,opposé
opposé,"opposer, opprimé"
opprimé,opposé
opérateur,opérer
opérer,opérateur
orage,"orageux, orange, orge, orgie, orgue"
orageux,orage
oraison,oursin
orange,"orage, orangeade, oranger, orangé, organe"
orangeade,orange
oranger,"orange, orangé, orateur"
orangé,"orange, oranger"
orateur,"oranger, oratoire"
oratoire,orateur
ordre,ordure
ordure,"ordre, ordurier"
ordurier,"ordure, ouvrier"
oreille,"oeillet, oseille"
organe,"orange, organique, organisme, origine, ouragan"
organique,organe
organisme,organe
orgasme,"orge, orgie, orgue"
orge,"ocre, ogre, orage, orgasme, orgie"
orgie,"ogive, orage, orgasme, orge, orgue"
orgue,"orage, orgasme, orge, orgie, orgueil"
orgueil,orgue
orient,"oriental, orienter"
oriental,orient
orienter,orient
original,originel
origine,"organe, ouragan"
originel,original
orme,"ocre, ogre, orge, orée"
orner,ornière
ornière,orner
ortie,orgie
orée,"ocre, ogre, orge, orme"
oseille,"oeillet, oreille"
oser,osier
osier,oser
osselet,ossement
ossement,osselet
osseux,oiseux
otage,orage
ouais,oasis
ouate,"ouater, ouaté, ouste, outre"
ouater,"ouate, outrer"
ouaté,"ouate, outré"
oubli,"oublier, oublié"
oublier,"obliger, oubli, oublié"
oublié,"obligé, oubli, oublier"
ouest,ouste
ouragan,"organe, origine, oursin"
ourler,"ourlet, outrer"
ourlet,ourler
ours,"obus, oursin, ouïr"
oursin,"oraison, ouragan, ours"
ouste,"ouate, ouest, outre"
outrage,ouvrage
outrager,outrer
outrance,outre
outre,"ouate, ouste, outrance, outrer, outré"
outre-mer,outrer
outrer,"ouater, ourler, outrager, outre, outre-mer"
outré,"ouaté, outre"
ouvert,ouvrant
ouvrage,"outrage, ouvragé"
ouvragé,ouvrage
ouvrant,ouvert
ouvreur,"oeuvrer, ouvrier, ouvrir"
ouvrier,"oeuvrer, ordurier, ouvreur, ouvrir"
ouvrir,"oeuvrer, ouvreur, ouvrier"
ouïe,ouïr
ouïr,"ours, ouïe"
pacha,"pioche, poche, péché, pêche"
pacte,"pater, patte, place"
pagaille,paille
page,"pageot, pagne, paie, pale, pape"
pageot,page
pagne,"page, panne, panse, peigne, peigné"
paie,"page, pain, pair, paire, paix"
paiement,piment
paillard,pillard
paillasse,paille
paille,"pagaille, paillasse, paillette, paillé, paisible"
paillette,paille
paillé,"paille, pelle, pilule, pull"
pain,"paie, pair, paix, paon, pari"
pair,"paie, pain, paire, paix, parc"
paire,"paie, pair, parer, phare, pire"
paisible,paille
paix,"paie, pain, pair, pari, prix"
palabre,"pale, palette, palme, paluche"
palabrer,"palier, palper"
palace,"palette, palpable, place, placer, placé"
palais,"pelouse, plus, pouls"
pale,"page, paie, palabre, palette, palme"
paletot,"palette, plutôt"
palette,"palabre, palace, pale, paletot, palme"
palier,"palabrer, palmier, palper, palpiter, panier"
palme,"palabre, pale, palette, paluche, paume"
palmier,"palier, plumer"
palpable,palace
