target_word,similar_words
menaçant,mendiant
mendiant,"menaçant, mondanité"
mendier,"mander, meneur, menteur, menuisier, merdier"
mener,"manier, manière, manoir, meneur, miner"
meneur,"manier, manière, manoir, menacer, mendier"
menotte,"manette, menace, mensonge"
mensonge,menotte
mensuel,mental
mental,mensuel
menteur,"menacer, mendier, meneur, mentir, metteur"
mention,"maintien, mentir, menton, monotone, monotonie"
mentir,"menacer, menteur, mention, miniature, minuter"
menton,"maintien, mention, monotone, monotonie, munition"
menu,"meuf, mien"
menuisier,"mendier, monsieur"
mercerie,"mercier, mercure"
merci,"marc, mercier, mercredi, morceau"
mercier,"mercerie, merci, mercure, merdier"
mercredi,"merci, mercure"
mercure,"mercerie, mercier, mercredi, merde, merle"
merde,"maraud, mardi, mercure, merder, merdeux"
merder,"merde, merdeux, merdier, mirador, mordoré"
merdeux,"merde, merder"
merdier,"mendier, mercier, merder, merdique, mirador"
merdique,"merde, merdier"
merle,"mercure, merde, meule, moral, morale"
mess,"masse, massue, messe, mets, miss"
message,"massage, messager, mesure"
messager,"massage, message, mesurer"
messe,"masse, massue, mess, miss, mousse"
mesure,"masure, mauser, message, mesurer, mesuré"
mesurer,"messager, mesure, mesuré"
mesuré,"masure, mauser, mesure, mesurer, miser"
mets,"mess, muet, métis"
metteur,"menteur, mettre"
mettre,"metteur, miette, muette"
meuble,"maboul, meubler, meublé, meule, meurtre"
meubler,"meuble, meublé, mobilier"
meublé,"maboul, meuble, meubler, mobile"
meuf,menu
meule,"merle, meuble, meurtre, meute, moule"
meurtre,"martyr, martyre, meuble, meule, meurtri"
meurtri,"martyr, martyre, meurtre, meurtrier, meurtrir"
meurtrier,"meurtre, meurtri, meurtrir"
meurtrir,"meurtre, meurtri, meurtrier"
meute,"meule, muter"
mi-clos,mi-corps
mi-corps,mi-clos
miam,mica
miauler,"maculer, minauder, molaire, mouler, moulure"
mica,miam
miche,"miché, microbe, mince, mioche, moche"
miché,"miche, mioche, moche, mouche, mèche"
micro,microbe
microbe,"miche, micro"
miel,"mail, mien, mine, mire, mise"
mielleux,"mieux, moelleux"
mien,"main, menu, miel, mienne, miens"
mienne,"mien, miennes, monnaie, moyenne"
miennes,"mayonnaise, mienne"
miens,"mien, minus, moins"
miette,"mettre, mirette, motte, mouette, muette"
mieux,"mielleux, miteux"
mignon,moignon
migraine,magazine
mijoter,miroiter
milice,"malice, milicien, milieu, millième"
milicien,"milice, million, musicien"
milieu,"milice, millier"
militaire,militer
militer,"militaire, millier, miroiter, mobilier"
mille,"maille, malle, millième, mlle, moelle"
milliard,"millier, mollard"
millier,"meilleur, milieu, militer, milliard, millième"
million,"maillon, milicien, moellon"
millième,"milice, mille, millier"
mimer,"miner, mirer, miser, mémoire, mémère"
mimosa,mêmes
minable,"mince, mine, minime, minute, minutie"
minaret,"minorité, minuit"
minauder,"mander, mendier, miauler, miner, mineur"
mince,"menace, menacé, miche, minable, minceur"
minceur,"menacer, mince, mineur, minuter"
mine,"main, miel, mien, minable, mince"
miner,"manier, manière, manoir, mener, meneur"
minet,"mante, manteau, mince, mine, miner"
mineur,"manier, manière, manoir, mener, meneur"
miniature,"menteur, mentir, minuter, minuterie, moniteur"
minime,"minable, minimum, ministre, minutie"
minimum,minime
ministre,"minime, ministère, minute, minutie, monastère"
ministère,"ministre, monastère, monstre"
minorité,"majorité, minaret, moralité"
minuit,"mante, manteau, minaret, minet, minute"
minus,"miens, moins"
minute,"mante, manteau, minable, minet, ministre"
minuter,"menteur, mentir, minauder, minceur, mineur"
minuterie,"menteur, mentir, miniature, minute, minuter"
minutie,"maintien, mante, manteau, minable, mince"
minutieux,minutie
mioche,"miche, miché, moche, mouche, mèche"
mirabelle,miracle
miracle,"mirabelle, mire, mirette"
mirador,"merder, merdier, mirer, miroir, mordoré"
mirage,"marge, mariage, mirette, morgue"
mire,"maire, mare, miel, mien, mine"
mirer,"maire, marier, marre, mimer, miner"
mirette,"marotte, miette, miracle, mirage, mire"
miroir,"marier, marre, mirador, mirer, miroiter"
miroitant,"martinet, méritant"
miroiter,"martyr, martyre, meurtre, meurtri, mijoter"
mise,"mais, miel, mien, mine, mire"
miser,"masure, mauser, mesure, mesuré, mimer"
miss,"mais, masse, massue, mess, messe"
missel,"mise, miss, mistral"
mission,"moisson, mousson"
missive,"mise, misère"
mistral,"magistral, missel"
misère,"masure, mauser, mesure, mesuré, miser"
mitan,"matin, matinée, maton, mouton, mutin"
mitard,"motard, moutard, moutarde"
mite,"miel, mien, mine, mire, mise"
miteux,"mieux, mite"
mitonner,maçonner
mitrailler,mitrailleur
mitrailleur,mitrailler
mitre,"maire, mater, matière, matériau, maître"
mitron,matrone
mixte,"mite, mitre, moite"
mlle,"maille, malle, mille, moelle, mollo"
mobile,"maboul, meuble, meublé, mobilier"
mobilier,"meubler, militer, millier, mobile, momifier"
mocassin,marocain
moche,"miche, miché, mioche, mouche, mèche"
modalité,modelé
mode,"modelé, moderne, modeste, monde, moue"
modeler,"modelé, modifier, moduler"
modelé,"modalité, mode, modeler, modèle"
moderne,"mode, modestie, modèle"
modeste,"mode, modestie, modèle"
modestie,"moderne, modeste"
modifier,"modeler, moduler, modérer, momifier"
moduler,"modeler, modifier, mouiller, mouler"
modèle,"modelé, moderne, modeste"
modérer,"madrier, modifier, modéré"
modéré,"maudire, modérer, moudre"
moelle,"maille, malle, mille, mlle, moelleux"
moelleux,"meilleur, mielleux, moelle"
moellon,"maillon, million, moelle"
moeurs,"marais, mars, morose, mors, moteur"
moignon,mignon
moindre,"mander, mendier, minauder, moite, méandre"
moine,"mince, mine, miner, minet, moineau"
moineau,"moine, monceau"
moins,"miens, minus, moine, mois, moisi"
moire,"maire, mire, mirer, mitre, moine"
moiré,moire
mois,"mais, mise, miss, moins, moisi"
moisi,"moins, mois, moisir"
moisir,"masure, mauser, mesure, mesuré, miser"
moisson,"mission, mousson"
moite,"mite, mitre, mixte, moindre, moine"
moiteur,"mater, matière, matériau, maître, miroiter"
molaire,"miauler, molosse, mouler, moulure, mêler"
mollard,milliard
mollement,mollet
mollesse,molosse
mollet,"maillet, maillot, moelle, mollement"
mollir,"meilleur, millier, mouiller"
mollo,"maille, malle, mille, mlle, moelle"
molosse,"molaire, mollesse"
moment,monument
momi,mois
momifier,"mobilier, modifier"
monarque,"marque, marquer, montre"
monastère,"ministre, ministère, monstre, montre, monture"
monceau,"menace, menacé, mince, moineau, morceau"
mondain,mandarin
mondanité,mendiant
monde,"mode, moine, monnaie, monocle, monstre"
mondial,mongol
mongol,mondial
moniteur,"menteur, mentir, miniature, minuter, minuterie"
monnaie,"mienne, monde, monocle, monstre, montagne"
monocle,"monde, monnaie, monocorde, monopole, monotone"
monocorde,monocle
monopole,"monocle, monotone"
monotone,"maintien, mention, menton, monocle, monopole"
monotonie,"maintien, mention, menton, monotone, munition"
monsieur,"menuisier, moiteur, moniteur, monter, montrer"
monstre,"ministre, ministère, monastère, monde, monnaie"
mont,"mante, manteau, minet, minuit, minute"
montage,"monde, monocle, monotone, monstre, montagne"
montagne,"monnaie, montage, montant, montre, monture"
montant,"mont, montage, montagne, monument"
monter,"menteur, mentir, miniature, minuter, minuterie"
monticule,"monocle, monture"
montre,"menteur, mentir, miniature, minuter, minuterie"
montrer,"moniteur, monsieur, monstre, monter, montre"
monture,"menteur, mentir, miniature, minuter, minuterie"
monté,"mante, manteau, minet, minuit, minute"
montée,"mante, manteau, minet, minuit, minute"
monument,"maniement, moment, montant"
monétaire,"menteur, mentir, miniature, minuter, minuterie"
moquer,"maquereau, moquerie, moqueur, mouler"
moquerie,"maquereau, moquer, moquette, moqueur"
moquette,"maquette, moquerie, mouette, muette, murette"
moqueur,"maquereau, moquer, moquerie"
moral,"merle, morale, mural"
morale,"merle, moral, moraliste, morbide, morsure"
moraliste,morale
moralité,minorité
morbide,"morale, mordre, morgue, morne, morose"
morceau,"marc, merci, monceau"
mordant,"mort, mourant"
mordiller,"morfler, mortier"
mordoré,"merder, merdier, mirador, mordre"
mordre,"merder, merdier, mirador, morbide, mordoré"
morfler,"mordiller, mortifier"
morfondre,mordre
morgue,"marge, mariage, mirage, morbide, morue"
moribond,morpion
morne,"marin, marine, marne, moine, moire"
morose,"marais, mars, moeurs, morbide, mors"
morphine,"morbide, morne, morpion"
morpion,"moribond, morphine"
mors,"marais, mars, moeurs, mois, morose"
morsure,"morale, morbide, morne, morose, mortuaire"
mort,"marteau, mont, mordant, mors, mortel"
mortel,"martial, mort"
mortier,"martyr, martyre, meurtre, meurtri, miroiter"
mortifier,"morfler, mortier"
mortuaire,"martyr, martyre, meurtre, meurtri, miroiter"
morue,"moire, morbide, morgue, morne, morve"
morve,"moire, morbide, morne, morsure, morue"
morveux,morve
mosaïque,"masque, masqué, mosquée, musique"
mosquée,"masque, masqué, mosaïque, musique"
motard,"mitard, moutard, moutarde"
moteur,"mater, matière, matériau, maître, mitre"
motiver,"mortier, moteur"
moto,"mont, mort"
motorisé,maîtrise
motte,"miette, moite, mouette, muette"
mouchard,"moucher, moutard, moutarde"
mouche,"miche, miché, mioche, moche, moucher"
moucher,"mouchard, mouche, moucheron, mouchoir, mouiller"
moucheron,"moucher, mouron"
mouchoir,"moucher, mourir, mouvoir, mâcher, mâchoire"
moudre,"maudire, modéré, mordre, mouette, moutarde"
moue,"mode, morue, mouette, moule, moulure"
mouette,"maquette, miette, moquette, motte, mouche"
moufle,"mouette, mouflet, mouflette, moule, mouler"
mouflet,"moufle, mouflette, moulant, moulinet, mourant"
mouflette,"mouette, moufle, mouflet"
moufter,"mouiller, mourir, mouvoir"
mouiller,"meilleur, millier, moduler, mollir, moucher"
mouillé,"maille, malle, mille, mlle, moelle"
moulant,"mouflet, moulinet, mourant, mouvant"
moule,"meule, morue, moue, mouette, moufle"
mouler,"miauler, moduler, molaire, moquer, moufle"
moulin,"malin, melon, moulinet, mousson"
moulinet,"mouflet, moulant, moulin, moult, mourant"
moult,"moule, moulinet, mourant, mouvant, mulet"
moulure,"miauler, molaire, mouche, moue, mouette"
mourant,"mordant, mouflet, moulant, moulinet, moult"
mourir,"marier, marre, mirer, miroir, moucher"
mouron,"marin, marine, marne, morne, moucheron"
mousse,"masse, massue, mess, messe, miss"
mousser,"masser, masseur, mouiller, mourir, mousse"
mousseron,"mouron, mousser, mousson"
mousseux,"mousse, mousser, moussu"
mousson,"mission, moisson, moulin, mousse, mousseron"
moussu,"masse, massue, mess, messe, miss"
moustache,"mouche, moustachu"
moustachu,moustache
moustiquaire,mastiquer
moustique,"musique, mystique"
moutard,"mitard, motard, mouchard, moutarde"
moutarde,"mitard, motard, mouchard, moudre, moulure"
mouton,"matin, matinée, maton, mitan, mouron"
mouvant,"mouflet, moulant, moulinet, moult, mourant"
mouvement,mouvant
mouvoir,"moucher, mouchoir, moufter, mouler, mousser"
moyen,moyenne
moyenne,"mienne, monnaie, moyen"
muer,"moue, muet, mule, murer, muter"
muet,"mets, moue, muer, muette, muguet"
muette,"maquette, mettre, miette, moquette, motte"
mufle,"meule, moufle, moule, mule, mulet"
mugir,"maigre, munir"
muguet,"magot, muet, mégot"
mule,"meule, mlle, moue, moule, muer"
mulet,"meule, moule, moult, muet, mufle"
multiple,mutiler
munir,"manier, manière, manoir, mener, meneur"
munition,"maintien, mention, menton, monotone, monotonie"
muraille,"maille, maillet, marelle"
mural,"merle, moral, morale"
murer,"marier, marre, maure, mirer, miroir"
muret,"marteau, maure, mort, muet, mulet"
murette,"maquette, marotte, mirette, moquette, mouette"
murmure,"murette, murmurer"
murmurer,"murer, murmure"
muscle,"muscler, musclé, musette, musical, musique"
muscler,"muscle, musclé, musculaire"
musclé,"muscle, muscler, musical"
musculaire,muscler
musette,"maquette, moquette, mouette, muette, murette"
music-hall,musical
musical,"muscle, musclé, music-hall"
musicien,"magicien, milicien"
musique,"masque, masqué, mosaïque, mosquée, moustique"
musée,"musette, musique"
mutation,mutin
muter,"mater, matière, matériau, maître, meute"
mutiler,"mouiller, multiple, mutilé"
mutilé,"mutiler, mutuel, métal"
mutin,"matin, matinée, maton, mitan, mouton"
mutuel,"mutilé, métal"
myope,myopie
myopie,myope
myriade,"maraud, mardi, merde, myrtille"
myrtille,myriade
mystique,"moustique, musique, mystère"
mystère,mystique
mythe,mythique
mythique,mythe
mâchefer,mâcher
mâcher,"moucher, mouchoir, mâchefer, mâchoire, mâchonner"
mâchoire,"moucher, mouchoir, mâcher"
mâchonner,mâcher
mâle,"mlle, mule, môle"
mâture,"mater, matière, matériau, maître, mitre"
mèche,"miche, miché, mioche, moche, mouche"
mère,"mare, mire, mètre, mémère"
mètre,"mater, matière, matériau, maître, mitre"
méandre,"mander, mendier, minauder, moindre"
mécano,"maçon, mécène"
méchamment,méchant
méchant,"marchant, méchamment, mécréant"
mécréant,"méchant, méritant"
mécène,"maçon, mécano"
médaille,"maille, maillet"
médaillon,maillon
médecin,"médecine, médian"
médecine,médecin
médian,"madone, médecin"
médical,médiéval
méditer,mériter
médium,"madame, médius"
médius,"médium, méduse, médusé"
médiéval,médical
méduse,"médius, méduser, médusé"
méduser,"méduse, médusé"
médusé,"médius, méduse, méduser"
méfiance,méfiant
méfiant,"méfiance, méritant"
méfier,métier
mégot,"magot, muguet"
mélange,"mélanger, mélangé, mélodie, mélopée, mésange"
mélanger,"malingre, manager, manger, mangeur, mélange"
mélangé,"mélange, mélanger"
mélodie,"malade, maladie, mélange, mélodieux"
mélodieux,mélodie
mélopée,mélange
mémoire,"mimer, moire, mémère"
mémère,"mimer, mère, mémoire"
mémé,même
ménage,"mangue, manège, ménager, ménagerie"
ménager,"manager, manger, mangeur, mélanger, ménage"
ménagerie,"manager, manger, mangeur, ménage, ménager"
mépris,"méprise, mépriser"
méprisable,méprise
méprise,"mépris, méprisable, mépriser"
mépriser,"mépris, méprise, mériter"
méritant,"martinet, miroitant, mécréant, méfiant"
mérite,"marteau, mort, muret, mériter, méritoire"
mériter,"martyr, martyre, meurtre, meurtri, miroiter"
méritoire,"martyr, martyre, meurtre, meurtri, miroiter"
mésange,"mélange, mélanger"
métal,"mutilé, mutuel"
métaphore,"méthode, météore"
méthode,"métaphore, méthodique, métrage, métèque"
méthodique,méthode
métier,"mater, matière, matériau, maître, mitre"
métis,mets
métrage,"méthode, métèque, météore"
métro,"mater, matière, matériau, maître, mitre"
métèque,"méthode, métrage, météore"
météo,"métro, météore"
météore,"mater, matière, matériau, maître, mitre"
mêler,"miauler, molaire, mouler, moulure, mêlée"
mêlé,mêlée
mêlée,"mêler, mêlé"
même,"mémé, mêmes, môme"
mêmes,"mimosa, même"
môle,"mlle, mule, mâle, môme"
môme,"même, môle"
mûrir,"marier, marre, mirer, miroir, mourir"
nacelle,nacre
nacre,"nacelle, nacrer, nacré"
nacrer,"nacre, narrer, navrer"
nacré,"nacre, navré"
nage,"nager, nageur, naguère, naze, nuage"
nageoire,"nager, nageur, naguère, neiger, nègre"
nager,"nage, nageoire, nageur, naguère, neiger"
nageur,"nage, nageoire, nager, naguère, neiger"
naguère,"nage, nageoire, nager, nageur, neiger"
nain,"nana, nazi"
nana,nain
nanti,"nantir, natif, néant"
nantir,nanti
nappe,nippe
narguer,naviguer
narrateur,"narrer, nourriture"
narrer,"nacrer, narrateur, navrer, nourrir"
nasal,"natal, naval"
natal,"nasal, national, naturel, naval"
natif,nanti
nation,"national, notion, négation"
national,"natal, nation, nationale"
nationale,national
nature,"naturel, naître, neutre, notaire, noter"
naturel,"natal, nature"
naufrage,naufragé
naufragé,naufrage
nausée,nauséeux
nauséeux,nausée
naval,"nasal, natal, nouvel"
navet,"navette, navrant, naïveté, nouveauté"
navette,"navet, navire"
naviguer,"narguer, navrer"
navire,"navette, navrer, navré"
navrant,navet
navrer,"nacrer, narrer, naviguer, navire"
navré,"nacré, navire"
naze,"nage, nazi, nazisme"
nazi,"nain, naze"
nazisme,naze
naître,"nature, neutre, notaire, noter, notoire"
naïveté,"navet, nouveauté"
neige,"neiger, neigeux"
neiger,"nageoire, nager, nageur, naguère, neige"
neigeux,"neige, neiger"
nerf,"neuf, nier"
nerveux,neveux
neuf,nerf
neutre,"nature, naître, notaire, noter, notoire"
neveu,neveux
neveux,"nerveux, neveu"
niche,"nicher, nièce"
nicher,niche
nickel,nickelé
nickelé,nickel
nier,"nerf, noir"
nimber,nombre
nippe,nappe
nièce,niche
noble,noblesse
noblesse,noble
noce,note
noir,"nier, noirci, noircir, noix, nord"
noiraud,nord
noirceur,noircir
noirci,"noir, noircir"
noircir,"noir, noirceur, noirci"
noix,noir
nomade,noyade
nombre,"nimber, nombreux, nombril, novembre"
nombreux,"nombre, novembre"
nombril,nombre
nord,"noir, noiraud, normand"
nord-est,nord-ouest
nord-ouest,nord-est
normal,"normale, normand"
normale,"normal, normalien"
normalien,normale
normand,"nord, normal"
norme,notre
notable,"note, notice, notoire, notre"
notaire,"nature, naître, neutre, note, noter"
note,"noce, notable, notaire, noter, notoire"
noter,"nature, naître, neutre, notaire, note"
notice,"notable, novice"
notifier,noter
notion,nation
notoire,"nature, naître, neutre, notable, notaire"
notre,"nature, naître, neutre, norme, notable"
nouer,"noter, nourrir, noyer"
nouille,"nouvelle, nulle"
nounou,"nounours, nouveau"
nounours,nounou
nourri,"nourrice, nourrir"
nourrice,"nourri, nourrir"
nourricier,nourrir
nourrir,"narrer, nouer, nourri, nourrice, nourricier"
nourriture,narrateur
nous,noué
nouveau,"nounou, nouveauté, nouvel"
nouveauté,"navet, naïveté, nouveau"
nouvel,"naval, nouveau, nouvelle"
nouvelle,"nouille, nouvel"
noué,"nous, noyé, nuée"
novembre,"nombre, nombreux"
novice,notice
noyade,nomade
noyer,"noter, nouer"
noyé,noué
nuage,"nage, nager"
nuance,nuancer
nuancer,nuance
nuire,nurse
nulle,nouille
numéro,numéroté
numéroté,numéro
nurse,nuire
nuée,noué
nègre,"nageoire, nager, nageur, naguère, neiger"
néant,nanti
négatif,négation
négation,"nation, négatif"
négliger,négligé
négligé,négliger
négoce,négocier
négocier,négoce
négro,"nageoire, nager, nageur, naguère, neiger"
néné,néon
néon,néné
nôtre,"nature, naître, neutre, notaire, noter"
nôtres,nôtre
oasis,ouais
obliger,"obligé, obliquer, oublier"
obligé,"obliger, oublié"
oblique,obliquer
obliquer,"obliger, oblique, oublier"
obscur,"obscurcir, obstruer, obséder"
obscurcir,obscur
observateur,observatoire
observatoire,observateur
observer,obséder
obstiner,"obstiné, obséder"
obstiné,"obstiner, obsédé"
obstruer,"obscur, obséder"
obséder,"obscur, observer, obstiner, obstruer, obsédé"
obsédé,"obstiné, obséder"
obtus,obus
obus,"obtus, ours"
occase,occulte
occident,occiput
occiput,"occident, occupant"
occulte,occase
occupant,occiput
occuper,occupé
occupé,occuper
ocre,"ogre, once, orge, orme, orée"
octave,octobre
octobre,octave
odieux,oiseux
odorant,odorat
odorat,odorant
oeillade,"oeillet, oreille, oseille"
oeillet,"oeillade, oeillère, oreille, oreiller, oseille"
oeillère,"oeillet, oreille, oseille"
oeuvre,oeuvrer
oeuvrer,"oeuvre, ouvreur, ouvrier, ouvrir"
offense,"offenser, offensif, offensive, offensé, office"
offenser,"offense, offensé"
offensif,"offense, offensé"
offensive,offense
offensé,"offense, offenser, offensif"
office,"offense, officiel, officier, officine"
officiel,"office, officier, officine"
officier,"office, officiel, offrir"
officine,"office, officiel"
offrande,"offense, offre"
offre,"offense, offrande"
offrir,officier
ogive,"olive, orgie"
ogre,"ocre, ogresse, orge, orme, orée"
ogresse,ogre
oindre,ondoyer
oiseau,oiseux
oiseux,"odieux, oiseau, osseux"
olive,ogive
ombrage,"ombrager, ombrageux, ombrelle"
ombrager,"ombrage, ombrer, oranger"
ombrageux,"ombrage, ombreux, orageux"
ombre,"ombrelle, ombrer, ombreux"
ombrelle,"ombrage, ombre, oreille"
ombrer,"ombrager, ombre, ombreux"
ombreux,"ombrageux, ombre, ombrer"
omelette,omettre
omettre,omelette
once,"ocre, oncle, onde, onze"
oncle,"once, ongle"
onde,"once, ondée, onze"
ondoyer,oindre
onduler,"onduleux, ondulé"
onduleux,onduler
ondulé,onduler
ondée,onde
ongle,oncle
onze,"once, onde, onzième"
onzième,onze
opposer,"opposé, oppresser, opprimer"
opposé,"opposer, opprimé"
oppresser,opposer
opprimer,"opposer, opprimé"
opprimé,"opposé, opprimer"
opulence,opulent
opulent,opulence
opérateur,"opérer, orateur"
opérer,opérateur
orage,"orageux, orange, orge, orgie, orgue"
orageux,"ombrageux, orage"
oraison,oursin
orange,"orage, orangeade, oranger, orangé, organe"
orangeade,orange
oranger,"ombrager, orange, orangé, orateur, outrager"
orangé,"orange, oranger"
orateur,"opérateur, oranger, oratoire"
oratoire,orateur
ordonner,"ordonné, ordurier"
ordonné,ordonner
ordre,ordure
ordure,"ordre, ordurier"
ordurier,"ordonner, ordure, ouvrier"
oreille,"oeillade, oeillet, oeillère, ombrelle, oreiller"
oreiller,"oeillet, oreille, oseille"
organe,"orange, organique, organisme, origine, ouragan"
organique,organe
organisme,"organe, orgasme"
orgasme,"organisme, orge, orgie, orgue"
orge,"ocre, ogre, orage, orgasme, orgie"
orgie,"ogive, orage, orgasme, orge, orgue"
orgue,"orage, orgasme, orge, orgie, orgueil"
orgueil,orgue
orient,"oriental, orienter"
oriental,"orient, original"
orienter,orient
originaire,origine
original,"oriental, origine, originel"
origine,"organe, originaire, original, originel, ouragan"
originel,"original, origine"
orme,"ocre, ogre, orge, orée"
orner,ornière
ornière,orner
ortie,orgie
orée,"ocre, ogre, orge, orme"
osciller,oseille
oseille,"oeillade, oeillet, oeillère, oreille, oreiller"
oser,osier
osier,oser
osselet,ossement
ossement,osselet
osseux,oiseux
otage,orage
ouais,oasis
ouate,"ouater, ouaté, ouste, outre"
ouater,"ouate, outrer"
ouaté,"ouate, outré"
oubli,"oublier, oublié"
oublier,"obliger, obliquer, oubli, oublieux, oublié"
oublieux,oublier
oublié,"obligé, oubli, oublier"
ouest,ouste
ouragan,"organe, origine, oursin"
ourler,"ourlet, outrer"
ourlet,ourler
ours,"obus, oursin, ouïr"
oursin,"oraison, ouragan, ours"
ouste,"ouate, ouest, outre"
outillage,outrage
outrage,"outillage, outrager, outrance, ouvrage"
outrager,"oranger, outrage, outrer, ouvrage"
outrance,"outrage, outre"
outre,"ouate, ouste, outrance, outrer, outré"
outre-mer,outrer
outrer,"ouater, ourler, outrager, outre, outre-mer"
outré,"ouaté, outre"
ouvert,ouvrant
ouvrage,"outrage, outrager, ouvragé"
ouvragé,ouvrage
ouvrant,ouvert
ouvreur,"oeuvrer, ouvrier, ouvrir"
ouvrier,"oeuvrer, ordurier, ouvreur, ouvrir"
ouvrir,"oeuvrer, ouvreur, ouvrier"
ouïe,ouïr
ouïr,"ours, ouïe"
pacha,"pioche, poche, péché, pêche"
pacte,"pater, patte, place"
pagaille,"paille, pastille, piailler"
page,"pageot, pagne, paie, pale, pape"
pageot,page
pagne,"page, panne, panse, peigne, peigné"
paie,"page, pain, pair, paire, paix"
paiement,"parement, patient, piment, poliment"
paillard,pillard
paillasse,paille
paille,"pagaille, paillasse, paillette, paillé, paisible"
paillette,"paille, palette"
paillé,"paille, pelle, pilule, pull"
pain,"paie, pair, paix, paon, pari"
pair,"paie, pain, paire, paix, parc"
paire,"paie, pair, parer, phare, pire"
paisible,paille
paix,"paie, pain, pair, pari, prix"
palabre,"palabrer, pale, palette, palme, palpable"
palabrer,"palabre, palier, palmier, palpable, palper"
palace,"palette, palpable, place, placer, placé"
palais,"pelouse, plus, pouls"
pale,"page, paie, palabre, palette, palme"
paletot,"palette, plutôt"
palette,"paillette, palabre, palace, pale, paletot"
palier,"palabrer, palmier, palper, palpiter, panier"
palme,"palabre, pale, palette, paluche, paume"
palmier,"palabrer, palier, palpiter, plombier, plumer"
palpable,"palabre, palabrer, palace"
palper,"palabrer, palier, palpiter, papier, parler"
palpiter,"palabrer, palier, palmier, palper, papier"
paluche,"palabre, pale, palette, palme, peluche"
panache,"pancarte, panique, panne, panse, penché"
panard,"peinard, pinard"
pancarte,panache
panier,"palier, paniquer, panser, papier, parier"
panique,"panache, paniquer, panne, panse, planque"
paniquer,"panier, panique, panser, parquer, piquer"
panne,"pagne, panache, panique, panneau, panse"
panneau,panne
panse,"pagne, panache, panique, panne, panser"
panser,"panier, paniquer, panse, passer, penser"
pantalon,"pantin, planton"
panthère,patère
panthéon,"pantin, planton"
pantin,"pantalon, panthéon, patin, patine, ponton"
pantois,patois
paon,"pain, pion, plan, pont"
papa,pape
pape,"page, paie, pale, papa, paye"
papeterie,"papoter, pupitre"
papier,"palier, palper, palpiter, panier, parier"
papoter,"palpiter, papeterie, pianoter, pupitre"
paquebot,"paquet, parquet"
paquet,"paquebot, parquet, pasque, piquet, plaque"
par-ci,"parc, percée, porc"
par-dessous,"par-dessus, pardessus"
par-dessus,"par-dessous, pardessus"
parabole,"parade, paradoxe, parage, parasol, parbleu"
parade,"parabole, parader, paradis, paradoxe, parage"
parader,"parade, paradoxe, paralyser, parfumer, parleur"
paradis,parade
paradoxal,parasol
paradoxe,"parabole, parade, parader, parage, parasite"
parage,"page, parabole, parade, paradoxe, parasite"
paralyser,"parader, parler"
paralysie,paralysé
paralysé,"paralysie, parlé"
parapet,"paravent, parement, parent, parfait, parigot"
parapluie,périple
parasite,"parade, paradoxe, parage, paresse, parfaire"
parasol,"parabole, paradoxal, pareil, partiel, persil"
paravent,"parapet, parement, parent, parenté, parlant"
paraître,"parade, paradoxe, parage, parfaire, partie"
parbleu,"parabole, parleur, parvenu"
parc,"pair, par-ci, pari, part, paré"
parce qu,"parce que, parvenu"
parce que,parce qu
parcelle,"paresse, parole"
parcourir,"parloir, procurer, procureur"
parcours,parfois
pardessus,"par-dessous, par-dessus"
pardi,"parade, pari, paria, parmi, parodie"
pardon,"parrain, patron"
pareil,"parasol, parlé, parole, perle, prolo"
parement,"paiement, parapet, paravent, parent, parenté"
parent,"parapet, paravent, parement, parenté, parfait"
parenté,"paravent, parement, parent, parfumé, parlé"
parer,"paire, parfumer, parier, parler, parloir"
paresse,"parade, parage, parasite, parcelle, paresseux"
paresseux,paresse
parfaire,"parade, parage, parasite, paraître, parfait"
parfait,"parapet, parasite, parent, parfaire, parigot"
parfois,"parcours, paroisse"
parfum,"parfumer, parfumé"
parfumer,"parader, parer, parfum, parfumé, parier"
parfumé,"parenté, parfum, parfumer, parlé, partagé"
pari,"paie, pain, pair, paix, parc"
paria,"pardi, pari, parmi, paroi, parti"
parier,"palier, panier, papier, parer, parfumer"
parigot,"parapet, parent, parfait, parlant, parquet"
parisien,"parrain, partisan, persan, prison"
parlant,"parapet, paravent, parement, parigot, parlement"
parlement,"parent, parlant"
parlementaire,parlementer
parlementer,parlementaire
parler,"palier, palper, paralyser, parer, parfumer"
parleur,"parader, parbleu, parler, parloir, parsemer"
parloir,"parader, parcourir, parer, parier, parler"
parlé,"paralysé, pareil, parenté, parfumé, parole"
parmi,"pardi, pari, paria, paroi, parti"
parodie,"parade, paradoxe, parage, parasite, pardi"
paroi,"pardi, pari, paria, parmi, parti"
paroisse,"paresse, parfois, parodie, parole, partie"
paroissien,"persuasion, pression, prussien"
parole,"parabole, paradoxe, parcelle, pareil, paresse"
parquer,"paniquer, parfumer, parloir, parquet, parsemer"
parquet,"paquebot, paquet, paravent, parement, parent"
parrain,"pardon, parisien, perron"
parsemer,"parader, parement, parer, parfumer, parier"
part,"pair, parapet, parc, parfait, pari"
partage,"parage, paresse, parfaire, parodie, parole"
partager,"parader, parage, parer, parier, parler"
partagé,"parenté, parfumé, parlé, partage, partager"
partance,"parade, parage, parfaire, partage, partant"
partant,"parapet, paravent, parement, parigot, parlant"
parterre,"paresse, parfaire, partage, partie, parure"
parti,"pardi, pari, paria, parmi, paroi"
particule,"partie, protocole"
